A,B,C,D,E,F,G,H
23,69,236,944,57,83,1717149,23657
25,75,227,908,57,18,1717554,22757
28,84,278,1112,57,83,1718649,27857
30,90,260,1040,57,67,1719201,26057
30,90,181,724,57,16,1719048,18157
32,96,37,148,57,24,1719672,3757
34,102,274,1096,57,52,1720356,27457
35,105,684,2736,57,93,1720779,68457
36,108,264,1056,57,10,1720830,26457
36,108,423,1692,57,1,1720803,42357
39,117,892,3568,57,35,1721805,89257
39,117,749,2996,57,93,1721979,74957
43,129,736,2944,57,54,1723062,73657
43,129,481,1924,57,11,1722933,48157
44,132,699,2796,57,59,1723377,69957
44,132,560,2240,57,32,1723296,56057
45,135,28,112,57,54,1723662,2857
46,138,787,3148,57,17,1723851,78757
47,141,898,3592,57,94,1724382,89857
48,144,875,3500,57,23,1724469,87557
49,147,234,936,57,61,1724883,23457
53,159,372,1488,57,37,1726011,37257
53,159,920,3680,57,12,1725936,92057
55,165,586,2344,57,31,1726593,58657
56,168,960,3840,57,36,1726908,96057
58,174,492,1968,57,7,1727421,49257
59,177,258,1032,57,82,1727946,25857
62,186,461,1844,57,15,1728645,46157
62,186,864,3456,57,2,1728606,86457
63,189,626,2504,57,77,1729131,62657
64,192,879,3516,57,47,1729341,87957
65,195,832,3328,57,46,1729638,83257
65,195,276,1104,57,87,1729761,27657
65,195,53,212,57,7,1729521,5357
65,195,160,640,57,86,1729758,16057
65,195,35,140,57,73,1729719,3557
67,201,486,1944,57,91,1730373,48657
67,201,446,1784,57,50,1730250,44657
67,201,746,2984,57,17,1730151,74657
68,204,614,2456,57,96,1730688,61457
69,207,675,2700,57,31,1730793,67557
72,216,856,3424,57,12,1731636,85657
72,216,376,1504,57,1,1731603,37657
73,219,312,1248,57,87,1732161,31257
74,222,129,516,57,51,1732353,12957
75,225,552,2208,57,18,1732554,55257
76,228,803,3212,57,40,1732920,80357
77,231,361,1444,57,7,1733121,36157
78,234,683,2732,57,80,1733640,68357
79,237,839,3356,57,48,1733844,83957
79,237,751,3004,57,58,1733874,75157
79,237,778,3112,57,84,1733952,77857
80,240,831,3324,57,57,1734171,83157
82,246,733,2932,57,26,1734678,73357
82,246,217,868,57,31,1734693,21757
83,249,237,948,57,52,1735056,23757
87,261,533,2132,57,76,1736328,53357
87,261,762,3048,57,0,1736100,76257
89,267,810,3240,57,4,1736712,81057
90,270,116,464,57,70,1737210,11657
92,276,63,252,57,56,1737768,6357
93,279,199,796,57,72,1738116,19957
93,279,175,700,57,52,1738056,17557
94,282,268,1072,57,8,1738224,26857
97,291,621,2484,57,70,1739310,62157
99,297,407,1628,57,38,1739814,40757
99,297,96,384,57,23,1739769,9657
2,6,893,3572,58,65,1740795,89358
5,15,25,100,58,4,1741512,2558
5,15,657,2628,58,38,1741614,65758
5,15,674,2696,58,29,1741587,67458
6,18,548,2192,58,55,1741965,54858
6,18,405,1620,58,29,1741887,40558
6,18,101,404,58,88,1742064,10158
7,21,599,2396,58,51,1742253,59958
8,24,448,1792,58,32,1742496,44858
13,39,673,2692,58,6,1743918,67358
14,42,804,3216,58,16,1744248,80458
17,51,327,1308,58,2,1745106,32758
18,54,828,3312,58,6,1745418,82858
21,63,700,2800,58,68,1746504,70058
21,63,545,2180,58,55,1746465,54558
24,72,268,1072,58,94,1747482,26858
24,72,328,1312,58,43,1747329,32858
24,72,371,1484,58,95,1747485,37158
24,72,423,1692,58,76,1747428,42358
25,75,609,2436,58,77,1747731,60958
25,75,828,3312,58,46,1747638,82858
26,78,955,3820,58,44,1747932,95558
27,81,381,1524,58,71,1748313,38158
28,84,769,3076,58,68,1748604,76958
30,90,816,3264,58,71,1749213,81658
31,93,132,528,58,15,1749345,13258
31,93,364,1456,58,14,1749342,36458
33,99,111,444,58,99,1750197,11158
33,99,957,3828,58,51,1750053,95758
34,102,657,2628,58,55,1750365,65758
36,108,814,3256,58,87,1751061,81458
36,108,144,576,58,97,1751091,14458
36,108,145,580,58,7,1750821,14558
37,111,651,2604,58,94,1751382,65158
43,129,595,2380,58,85,1753155,59558
44,132,706,2824,58,86,1753458,70658
46,138,475,1900,58,2,1753806,47558
47,141,761,3044,58,87,1754361,76158
48,144,496,1984,58,32,1754496,49658
48,144,978,3912,58,43,1754529,97858
49,147,186,744,58,5,1754715,18658
51,153,603,2412,58,17,1755351,60358
52,156,407,1628,58,29,1755687,40758
52,156,889,3556,58,87,1755861,88958
55,165,343,1372,58,50,1756650,34358
55,165,193,772,58,20,1756560,19358
56,168,585,2340,58,15,1756845,58558
58,174,379,1516,58,70,1757610,37958
59,177,92,368,58,6,1757718,9258
59,177,997,3988,58,56,1757868,99758
59,177,539,2156,58,99,1757997,53958
61,183,73,292,58,14,1758342,7358
62,186,357,1428,58,22,1758666,35758
62,186,451,1804,58,64,1758792,45158
67,201,124,496,58,8,1760124,12458
68,204,522,2088,58,6,1760418,52258
71,213,408,1632,58,16,1761348,40858
71,213,286,1144,58,70,1761510,28658
71,213,949,3796,58,69,1761507,94958
72,216,889,3556,58,64,1761792,88958
73,219,510,2040,58,78,1762134,51058
74,222,573,2292,58,20,1762260,57358
76,228,989,3956,58,65,1762995,98958
76,228,121,484,58,71,1763013,12158
77,231,987,3948,58,67,1763301,98758
77,231,390,1560,58,44,1763232,39058
80,240,359,1436,58,95,1764285,35958
80,240,930,3720,58,34,1764102,93058
81,243,385,1540,58,54,1764462,38558
81,243,956,3824,58,86,1764558,95658
82,246,73,292,58,34,1764702,7358
82,246,331,1324,58,61,1764783,33158
83,249,77,308,58,64,1765092,7758
83,249,375,1500,58,72,1765116,37558
84,252,731,2924,58,87,1765461,73158
84,252,477,1908,58,32,1765296,47758
85,255,752,3008,58,39,1765617,75258
86,258,394,1576,58,24,1765872,39458
88,264,169,676,58,67,1766601,16958
90,270,680,2720,58,14,1767042,68058
92,276,328,1312,58,64,1767792,32858
93,279,398,1592,58,4,1767912,39858
93,279,519,2076,58,59,1768077,51958
93,279,32,128,58,71,1768113,3258
94,282,612,2448,58,64,1768392,61258
95,285,868,3472,58,81,1768743,86858
96,288,28,112,58,0,1768800,2858
96,288,11,44,58,42,1768926,1158
98,294,671,2684,58,54,1769562,67158
1,3,449,1796,59,7,1770321,44959
3,9,676,2704,59,75,1771125,67659
4,12,377,1508,59,96,1771488,37759
5,15,77,308,59,76,1771728,7759
5,15,775,3100,59,40,1771620,77559
5,15,997,3988,59,95,1771785,99759
5,15,213,852,59,3,1771509,21359
7,21,435,1740,59,0,1772100,43559
7,21,753,3012,59,57,1772271,75359
8,24,46,184,59,51,1772553,4659
8,24,173,692,59,3,1772409,17359
8,24,524,2096,59,37,1772511,52459
9,27,19,76,59,46,1772838,1959
9,27,328,1312,59,56,1772868,32859
10,30,598,2392,59,38,1773114,59859
14,42,423,1692,59,2,1774206,42359
14,42,780,3120,59,79,1774437,78059
15,45,515,2060,59,94,1774782,51559
15,45,980,3920,59,28,1774584,98059
17,51,409,1636,59,14,1775142,40959
18,54,33,132,59,61,1775583,3359
21,63,266,1064,59,87,1776561,26659
22,66,7,28,59,32,1776696,759
23,69,532,2128,59,51,1777053,53259
23,69,918,3672,59,28,1776984,91859
24,72,826,3304,59,16,1777248,82659
26,78,177,708,59,8,1777824,17759
27,81,877,3508,59,2,1778106,87759
27,81,763,3052,59,23,1778169,76359
29,87,800,3200,59,98,1778994,80059
29,87,910,3640,59,63,1778889,91059
29,87,731,2924,59,88,1778964,73159
30,90,687,2748,59,11,1779033,68759
31,93,804,3216,59,33,1779399,80459
31,93,144,576,59,66,1779498,14459
33,99,592,2368,59,25,1779975,59259
33,99,752,3008,59,43,1780029,75259
34,102,349,1396,59,61,1780383,34959
34,102,453,1812,59,34,1780302,45359
35,105,209,836,59,19,1780557,20959
38,114,173,692,59,5,1781415,17359
38,114,194,776,59,96,1781688,19459
39,117,968,3872,59,81,1781943,96859
39,117,717,2868,59,37,1781811,71759
39,117,794,3176,59,4,1781712,79459
40,120,171,684,59,60,1782180,17159
42,126,403,1612,59,69,1782807,40359
43,129,435,1740,59,22,1782966,43559
43,129,690,2760,59,12,1782936,69059
43,129,326,1304,59,91,1783173,32659
45,135,772,3088,59,86,1783758,77259
45,135,473,1892,59,37,1783611,47359
46,138,260,1040,59,48,1783944,26059
46,138,200,800,59,5,1783815,20059
48,144,710,2840,59,78,1784634,71059
49,147,816,3264,59,82,1784946,81659
49,147,301,1204,59,10,1784730,30159
49,147,290,1160,59,37,1784811,29059
50,150,132,528,59,93,1785279,13259
50,150,305,1220,59,96,1785288,30559
50,150,344,1376,59,23,1785069,34459
51,153,881,3524,59,97,1785591,88159
52,156,594,2376,59,44,1785732,59459
52,156,984,3936,59,91,1785873,98459
53,159,837,3348,59,65,1786095,83759
53,159,915,3660,59,67,1786101,91559
54,162,777,3108,59,95,1786485,77759
55,165,898,3592,59,59,1786677,89859
56,168,210,840,59,51,1786953,21059
56,168,22,88,59,8,1786824,2259
57,171,957,3828,59,86,1787358,95759
58,174,399,1596,59,31,1787493,39959
59,177,112,448,59,87,1787961,11259
59,177,834,3336,59,57,1787871,83459
63,189,984,3936,59,28,1788984,98459
65,195,548,2192,59,55,1789665,54859
67,201,792,3168,59,27,1790181,79259
67,201,723,2892,59,22,1790166,72359
67,201,621,2484,59,9,1790127,62159
69,207,891,3564,59,46,1790838,89159
70,210,817,3268,59,45,1791135,81759
71,213,302,1208,59,81,1791543,30259
73,219,249,996,59,54,1792062,24959
75,225,526,2104,59,64,1792692,52659
76,228,596,2384,59,29,1792887,59659
76,228,194,776,59,65,1792995,19459
77,231,593,2372,59,22,1793166,59359
77,231,293,1172,59,20,1793160,29359
78,234,38,152,59,36,1793508,3859
79,237,583,2332,59,59,1793877,58359
79,237,664,2656,59,62,1793886,66459
80,240,872,3488,59,7,1794021,87259
80,240,507,2028,59,0,1794000,50759
81,243,770,3080,59,62,1794486,77059
82,246,613,2452,59,10,1794630,61359
87,261,678,2712,59,48,1796244,67859
88,264,132,528,59,42,1796526,13259
91,273,526,2104,59,82,1797546,52659
92,276,596,2384,59,3,1797609,59659
92,276,359,1436,59,43,1797729,35959
94,282,765,3060,59,13,1798239,76559
94,282,878,3512,59,21,1798263,87859
96,288,848,3392,59,20,1798860,84859
99,297,7,28,59,99,1799997,759
99,297,814,3256,59,39,1799817,81459
0,0,342,1368,60,28,1800084,34260
1,3,746,2984,60,80,1800540,74660
2,6,500,2000,60,39,1800717,50060
4,12,927,3708,60,78,1801434,92760
5,15,17,68,60,70,1801710,1760
6,18,389,1556,60,70,1802010,38960
6,18,808,3232,60,71,1802013,80860
7,21,239,956,60,27,1802181,23960
8,24,917,3668,60,44,1802532,91760
13,39,32,128,60,69,1804107,3260
13,39,526,2104,60,5,1803915,52660
15,45,628,2512,60,63,1804689,62860
16,48,747,2988,60,81,1805043,74760
17,51,812,3248,60,98,1805394,81260
20,60,466,1864,60,73,1806219,46660
20,60,100,400,60,68,1806204,10060
20,60,301,1204,60,98,1806294,30160
20,60,418,1672,60,48,1806144,41860
20,60,788,3152,60,39,1806117,78860
21,63,379,1516,60,50,1806450,37960
21,63,502,2008,60,38,1806414,50260
21,63,917,3668,60,25,1806375,91760
22,66,852,3408,60,87,1806861,85260
22,66,914,3656,60,90,1806870,91460
23,69,409,1636,60,0,1806900,40960
23,69,875,3500,60,19,1806957,87560
24,72,281,1124,60,38,1807314,28160
24,72,838,3352,60,30,1807290,83860
25,75,131,524,60,88,1807764,13160
25,75,581,2324,60,83,1807749,58160
26,78,210,840,60,55,1807965,21060
28,84,932,3728,60,92,1808676,93260
31,93,474,1896,60,45,1809435,47460
32,96,66,264,60,31,1809693,6660
33,99,692,2768,60,86,1810158,69260
36,108,946,3784,60,39,1810917,94660
38,114,454,1816,60,90,1811670,45460
39,117,184,736,60,92,1811976,18460
39,117,944,3776,60,9,1811727,94460
39,117,60,240,60,73,1811919,6060
40,120,964,3856,60,50,1812150,96460
40,120,154,616,60,82,1812246,15460
40,120,362,1448,60,69,1812207,36260
42,126,710,2840,60,96,1812888,71060
42,126,287,1148,60,53,1812759,28760
44,132,224,896,60,2,1813206,22460
47,141,625,2500,60,72,1814316,62560
47,141,733,2932,60,19,1814157,73360
50,150,597,2388,60,53,1815159,59760
51,153,68,272,60,90,1815570,6860
52,156,252,1008,60,43,1815729,25260
53,159,682,2728,60,65,1816095,68260
54,162,47,188,60,73,1816419,4760
55,165,141,564,60,49,1816647,14160
55,165,751,3004,60,93,1816779,75160
59,177,576,2304,60,79,1817937,57660
59,177,438,1752,60,87,1817961,43860
61,183,945,3780,60,40,1818420,94560
61,183,867,3468,60,66,1818498,86760
67,201,601,2404,60,38,1820214,60160
67,201,644,2576,60,37,1820211,64460
68,204,805,3220,60,14,1820442,80560
68,204,820,3280,60,40,1820520,82060
69,207,232,928,60,92,1820976,23260
70,210,481,1924,60,50,1821150,48160
72,216,933,3732,60,10,1821630,93360
72,216,124,496,60,63,1821789,12460
74,222,197,788,60,82,1822446,19760
75,225,973,3892,60,17,1822551,97360
75,225,567,2268,60,78,1822734,56760
78,234,75,300,60,2,1823406,7560
80,240,558,2232,60,6,1824018,55860
86,258,862,3448,60,18,1825854,86260
86,258,561,2244,60,43,1825929,56160
89,267,767,3068,60,67,1826901,76760
89,267,674,2696,60,99,1826997,67460
90,270,441,1764,60,20,1827060,44160
91,273,528,2112,60,95,1827585,52860
94,282,450,1800,60,32,1828296,45060
99,297,101,404,60,82,1829946,10160
0,0,97,388,61,13,1830039,9761
3,9,382,1528,61,49,1831047,38261
3,9,226,904,61,21,1830963,22661
3,9,400,1600,61,53,1831059,40061
4,12,934,3736,61,92,1831476,93461
5,15,603,2412,61,88,1831764,60361
5,15,756,3024,61,42,1831626,75661
5,15,440,1760,61,67,1831701,44061
5,15,84,336,61,94,1831782,8461
6,18,657,2628,61,35,1831905,65761
10,30,264,1056,61,80,1833240,26461
10,30,26,104,61,84,1833252,2661
11,33,61,244,61,25,1833375,6161
11,33,627,2508,61,63,1833489,62761
11,33,526,2104,61,84,1833552,52661
12,36,111,444,61,55,1833765,11161
15,45,10,40,61,88,1834764,1061
15,45,424,1696,61,71,1834713,42461
15,45,618,2472,61,38,1834614,61861
19,57,945,3780,61,81,1835943,94561
20,60,347,1388,61,33,1836099,34761
20,60,98,392,61,43,1836129,9861
20,60,30,120,61,66,1836198,3061
21,63,499,1996,61,12,1836336,49961
23,69,282,1128,61,80,1837140,28261
23,69,66,264,61,35,1837005,6661
24,72,435,1740,61,41,1837323,43561
24,72,8,32,61,18,1837254,861
25,75,145,580,61,76,1837728,14561
26,78,700,2800,61,21,1837863,70061
26,78,919,3676,61,76,1838028,91961
26,78,298,1192,61,44,1837932,29861
28,84,504,2016,61,15,1838445,50461
28,84,718,2872,61,1,1838403,71861
28,84,588,2352,61,27,1838481,58861
28,84,292,1168,61,66,1838598,29261
32,96,459,1836,61,43,1839729,45961
33,99,927,3708,61,63,1840089,92761
33,99,120,480,61,45,1840035,12061
34,102,956,3824,61,41,1840323,95661
34,102,35,140,61,9,1840227,3561
34,102,796,3184,61,15,1840245,79661
35,105,678,2712,61,15,1840545,67861
39,117,266,1064,61,32,1841796,26661
39,117,258,1032,61,49,1841847,25861
43,129,576,2304,61,67,1843101,57661
43,129,598,2392,61,33,1842999,59861
43,129,677,2708,61,86,1843158,67761
45,135,390,1560,61,97,1843791,39061
46,138,638,2552,61,56,1843968,63861
47,141,508,2032,61,66,1844298,50861
47,141,502,2008,61,63,1844289,50261
49,147,314,1256,61,73,1844919,31461
50,150,660,2640,61,17,1845051,66061
52,156,230,920,61,93,1845879,23061
53,159,357,1428,61,89,1846167,35761
58,174,679,2716,61,18,1847454,67961
59,177,152,608,61,49,1847847,15261
61,183,65,260,61,44,1848432,6561
62,186,787,3148,61,86,1848858,78761
62,186,262,1048,61,75,1848825,26261
62,186,763,3052,61,29,1848687,76361
62,186,864,3456,61,29,1848687,86461
62,186,433,1732,61,95,1848885,43361
63,189,640,2560,61,78,1849134,64061
64,192,188,752,61,68,1849404,18861
66,198,95,380,61,77,1850031,9561
67,201,913,3652,61,75,1850325,91361
67,201,638,2552,61,46,1850238,63861
71,213,756,3024,61,47,1851441,75661
72,216,20,80,61,62,1851786,2061
72,216,596,2384,61,37,1851711,59661
75,225,925,3700,61,15,1852545,92561
78,234,965,3860,61,14,1853442,96561
78,234,937,3748,61,83,1853649,93761
78,234,914,3656,61,3,1853409,91461
79,237,427,1708,61,45,1853835,42761
79,237,353,1412,61,35,1853805,35361
79,237,201,804,61,13,1853739,20161
80,240,271,1084,61,25,1854075,27161
80,240,36,144,61,85,1854255,3661
82,246,997,3988,61,28,1854684,99761
84,252,575,2300,61,54,1855362,57561
85,255,960,3840,61,5,1855515,96061
87,261,575,2300,61,48,1856244,57561
87,261,301,1204,61,86,1856358,30161
87,261,372,1488,61,44,1856232,37261
89,267,682,2728,61,60,1856880,68261
89,267,843,3372,61,51,1856853,84361
90,270,889,3556,61,44,1857132,88961
90,270,460,1840,61,70,1857210,46061
91,273,864,3456,61,7,1857321,86461
91,273,349,1396,61,15,1857345,34961
91,273,539,2156,61,75,1857525,53961
92,276,304,1216,61,32,1857696,30461
93,279,129,516,61,24,1857972,12961
97,291,880,3520,61,40,1859220,88061
99,297,162,648,61,20,1859760,16261
0,0,994,3976,62,77,1860231,99462
1,3,545,2180,62,1,1860303,54562
3,9,650,2600,62,27,1860981,65062
3,9,608,2432,62,86,1861158,60862
4,12,51,204,62,50,1861350,5162
5,15,827,3308,62,34,1861602,82762
6,18,22,88,62,63,1861989,2262
8,24,579,2316,62,85,1862655,57962
10,30,645,2580,62,42,1863126,64562
14,42,645,2580,62,10,1864230,64562
14,42,9,36,62,54,1864362,962
16,48,20,80,62,22,1864866,2062
16,48,485,1940,62,75,1865025,48562
19,57,651,2604,62,38,1865814,65162
20,60,360,1440,62,71,1866213,36062
22,66,313,1252,62,95,1866885,31362
22,66,805,3220,62,4,1866612,80562
23,69,250,1000,62,52,1867056,25062
23,69,996,3984,62,67,1867101,99662
25,75,340,1360,62,92,1867776,34062
27,81,579,2316,62,33,1868199,57962
27,81,796,3184,62,51,1868253,79662
27,81,164,656,62,10,1868130,16462
27,81,485,1940,62,27,1868181,48562
29,87,339,1356,62,53,1868859,33962
29,87,742,2968,62,58,1868874,74262
30,90,294,1176,62,46,1869138,29462
31,93,134,536,62,77,1869531,13462
31,93,527,2108,62,34,1869402,52762
32,96,530,2120,62,32,1869696,53062
34,102,48,192,62,71,1870413,4862
35,105,165,660,62,0,1870500,16562
36,108,116,464,62,78,1871034,11662
37,111,326,1304,62,27,1871181,32662
38,114,322,1288,62,31,1871493,32262
39,117,847,3388,62,52,1871856,84762
40,120,15,60,62,61,1872183,1562
42,126,443,1772,62,49,1872747,44362
44,132,633,2532,62,25,1873275,63362
44,132,355,1420,62,41,1873323,35562
45,135,990,3960,62,6,1873518,99062
45,135,632,2528,62,36,1873608,63262
45,135,942,3768,62,68,1873704,94262
45,135,843,3372,62,64,1873692,84362
46,138,787,3148,62,91,1874073,78762
48,144,146,584,62,42,1874526,14662
49,147,620,2480,62,91,1874973,62062
50,150,0,0,62,32,1875096,62
51,153,462,1848,62,39,1875417,46262
51,153,591,2364,62,65,1875495,59162
53,159,371,1484,62,14,1875942,37162
54,162,27,108,62,79,1876437,2762
54,162,201,804,62,22,1876266,20162
55,165,377,1508,62,94,1876782,37762
56,168,316,1264,62,45,1876935,31662
57,171,504,2016,62,15,1877145,50462
57,171,262,1048,62,91,1877373,26262
58,174,789,3156,62,88,1877664,78962
59,177,903,3612,62,54,1877862,90362
59,177,765,3060,62,16,1877748,76562
61,183,217,868,62,47,1878441,21762
63,189,528,2112,62,4,1878912,52862
63,189,211,844,62,57,1879071,21162
65,195,392,1568,62,19,1879557,39262
66,198,936,3744,62,98,1880094,93662
69,207,58,232,62,36,1880808,5862
71,213,322,1288,62,83,1881549,32262
72,216,393,1572,62,57,1881771,39362
73,219,910,3640,62,30,1881990,91062
73,219,787,3148,62,49,1882047,78762
73,219,952,3808,62,74,1882122,95262
75,225,8,32,62,51,1882653,862
75,225,921,3684,62,16,1882548,92162
76,228,887,3548,62,5,1882815,88762
76,228,436,1744,62,39,1882917,43662
77,231,529,2116,62,47,1883241,52962
79,237,167,668,62,88,1883964,16762
79,237,776,3104,62,80,1883940,77662
81,243,574,2296,62,40,1884420,57462
85,255,635,2540,62,8,1885524,63562
87,261,781,3124,62,96,1886388,78162
87,261,975,3900,62,92,1886376,97562
91,273,453,1812,62,43,1887429,45362
91,273,48,192,62,3,1887309,4862
92,276,634,2536,62,1,1887603,63462
93,279,251,1004,62,52,1888056,25162
93,279,636,2544,62,35,1888005,63662
93,279,169,676,62,50,1888050,16962
94,282,444,1776,62,36,1888308,44462
95,285,551,2204,62,74,1888722,55162
96,288,449,1796,62,3,1888809,44962
97,291,512,2048,62,0,1889100,51262
97,291,49,196,62,57,1889271,4962
97,291,997,3988,62,79,1889337,99762
98,294,195,780,62,41,1889523,19562
98,294,124,496,62,76,1889628,12462
98,294,449,1796,62,36,1889508,44962
99,297,979,3916,62,2,1889706,97962
1,3,501,2004,63,79,1890537,50163
3,9,404,1616,63,23,1890969,40463
8,24,417,1668,63,91,1892673,41763
8,24,335,1340,63,44,1892532,33563
8,24,161,644,63,4,1892412,16163
9,27,578,2312,63,95,1892985,57863
9,27,87,348,63,7,1892721,8763
9,27,144,576,63,23,1892769,14463
10,30,514,2056,63,31,1893093,51463
11,33,468,1872,63,8,1893324,46863
11,33,849,3396,63,37,1893411,84963
11,33,182,728,63,27,1893381,18263
13,39,141,564,63,23,1893969,14163
13,39,304,1216,63,94,1894182,30463
13,39,833,3332,63,62,1894086,83363
13,39,896,3584,63,72,1894116,89663
13,39,546,2184,63,73,1894119,54663
14,42,54,216,63,26,1894278,5463
16,48,746,2984,63,65,1894995,74663
17,51,233,932,63,49,1895247,23363
18,54,696,2784,63,72,1895616,69663
19,57,170,680,63,95,1895985,17063
19,57,245,980,63,65,1895895,24563
21,63,983,3932,63,50,1896450,98363
21,63,214,856,63,5,1896315,21463
22,66,811,3244,63,39,1896717,81163
23,69,846,3384,63,56,1897068,84663
26,78,712,2848,63,94,1898082,71263
29,87,217,868,63,78,1898934,21763
29,87,364,1456,63,16,1898748,36463
30,90,31,124,63,25,1899075,3163
33,99,761,3044,63,45,1900035,76163
34,102,650,2600,63,84,1900452,65063
35,105,253,1012,63,64,1900692,25363
39,117,350,1400,63,78,1901934,35063
39,117,226,904,63,41,1901823,22663
40,120,798,3192,63,24,1902072,79863
42,126,709,2836,63,81,1902843,70963
43,129,759,3036,63,88,1903164,75963
44,132,784,3136,63,91,1903473,78463
45,135,630,2520,63,71,1903713,63063
45,135,434,1736,63,25,1903575,43463
46,138,649,2596,63,47,1903941,64963
47,141,920,3680,63,51,1904253,92063
47,141,173,692,63,48,1904244,17363
48,144,723,2892,63,90,1904670,72363
49,147,711,2844,63,5,1904715,71163
50,150,0,0,63,90,1905270,63
54,162,704,2816,63,5,1906215,70463
56,168,943,3772,63,56,1906968,94363
56,168,204,816,63,71,1907013,20463
56,168,948,3792,63,66,1906998,94863
60,180,424,1696,63,17,1908051,42463
61,183,819,3276,63,73,1908519,81963
62,186,335,1340,63,62,1908786,33563
62,186,652,2608,63,40,1908720,65263
63,189,568,2272,63,87,1909161,56863
64,192,319,1276,63,28,1909284,31963
65,195,273,1092,63,9,1909527,27363
65,195,889,3556,63,98,1909794,88963
67,201,430,1720,63,88,1910364,43063
68,204,355,1420,63,2,1910406,35563
68,204,230,920,63,66,1910598,23063
69,207,389,1556,63,43,1910829,38963
70,210,676,2704,63,12,1911036,67663
70,210,326,1304,63,52,1911156,32663
70,210,977,3908,63,10,1911030,97763
72,216,154,616,63,91,1911873,15463
74,222,55,220,63,74,1912422,5563
74,222,122,488,63,10,1912230,12263
76,228,515,2060,63,42,1912926,51563
76,228,279,1116,63,11,1912833,27963
77,231,423,1692,63,83,1913349,42363
78,234,765,3060,63,6,1913418,76563
79,237,472,1888,63,11,1913733,47263
79,237,521,2084,63,43,1913829,52163
80,240,840,3360,63,14,1914042,84063
80,240,581,2324,63,28,1914084,58163
81,243,7,28,63,39,1914417,763
81,243,438,1752,63,53,1914459,43863
82,246,302,1208,63,62,1914786,30263
83,249,172,688,63,34,1915002,17263
84,252,408,1632,63,14,1915242,40863
85,255,449,1796,63,58,1915674,44963
85,255,397,1588,63,52,1915656,39763
85,255,742,2968,63,51,1915653,74263
86,258,178,712,63,12,1915836,17863
86,258,773,3092,63,80,1916040,77363
87,261,55,220,63,84,1916352,5563
87,261,621,2484,63,35,1916205,62163
87,261,866,3464,63,70,1916310,86663
88,264,395,1580,63,73,1916619,39563
88,264,820,3280,63,3,1916409,82063
88,264,104,416,63,28,1916484,10463
90,270,343,1372,63,5,1917015,34363
91,273,208,832,63,33,1917399,20863
92,276,700,2800,63,24,1917672,70063
97,291,454,1816,63,99,1919397,45463
98,294,534,2136,63,39,1919517,53463
99,297,234,936,63,70,1919910,23463
0,0,490,1960,64,13,1920039,49064
1,3,615,2460,64,19,1920357,61564
1,3,4,16,64,3,1920309,464
2,6,288,1152,64,81,1920843,28864
2,6,986,3944,64,68,1920804,98664
3,9,82,328,64,85,1921155,8264
3,9,953,3812,64,55,1921065,95364
3,9,825,3300,64,24,1920972,82564
5,15,722,2888,64,19,1921557,72264
6,18,105,420,64,82,1922046,10564
7,21,178,712,64,15,1922145,17864
7,21,379,1516,64,61,1922283,37964
9,27,446,1784,64,59,1922877,44664
11,33,242,968,64,65,1923495,24264
11,33,653,2612,64,75,1923525,65364
12,36,369,1476,64,22,1923666,36964
13,39,957,3828,64,81,1924143,95764
14,42,773,3092,64,24,1924272,77364
15,45,805,3220,64,97,1924791,80564
17,51,108,432,64,65,1925295,10864
20,60,413,1652,64,95,1926285,41364
22,66,550,2200,64,39,1926717,55064
24,72,170,680,64,73,1927419,17064
24,72,730,2920,64,31,1927293,73064
25,75,678,2712,64,99,1927797,67864
28,84,252,1008,64,32,1928496,25264
30,90,769,3076,64,24,1929072,76964
31,93,188,752,64,42,1929426,18864
31,93,77,308,64,95,1929585,7764
31,93,32,128,64,76,1929528,3264
32,96,483,1932,64,58,1929774,48364
33,99,682,2728,64,66,1930098,68264
33,99,907,3628,64,0,1929900,90764
33,99,690,2760,64,84,1930152,69064
33,99,374,1496,64,40,1930020,37464
33,99,128,512,64,89,1930167,12864
34,102,407,1628,64,37,1930311,40764
34,102,253,1012,64,71,1930413,25364
36,108,111,444,64,14,1930842,11164
37,111,629,2516,64,73,1931319,62964
40,120,171,684,64,91,1932273,17164
44,132,937,3748,64,22,1933266,93764
44,132,64,256,64,44,1933332,6464
45,135,604,2416,64,49,1933647,60464
45,135,615,2460,64,8,1933524,61564
45,135,726,2904,64,98,1933794,72664
46,138,261,1044,64,19,1933857,26164
47,141,315,1260,64,33,1934199,31564
50,150,3,12,64,75,1935225,364
52,156,564,2256,64,80,1935840,56464
53,159,333,1332,64,3,1935909,33364
53,159,948,3792,64,76,1936128,94864
54,162,275,1100,64,83,1936449,27564
55,165,847,3388,64,2,1936506,84764
55,165,759,3036,64,43,1936629,75964
55,165,758,3032,64,22,1936566,75864
56,168,91,364,64,40,1936920,9164
57,171,375,1500,64,94,1937382,37564
57,171,459,1836,64,90,1937370,45964
58,174,453,1812,64,76,1937628,45364
58,174,389,1556,64,78,1937634,38964
62,186,92,368,64,16,1938648,9264
62,186,362,1448,64,93,1938879,36264
63,189,228,912,64,83,1939149,22864
65,195,833,3332,64,28,1939584,83364
66,198,190,760,64,48,1939944,19064
67,201,848,3392,64,48,1940244,84864
68,204,112,448,64,7,1940421,11264
69,207,663,2652,64,85,1940955,66364
70,210,230,920,64,75,1941225,23064
70,210,539,2156,64,17,1941051,53964
