A,B,C,D,E,F,G,H
85,507,12,50,76,97,2305791,1276
60,363,714,2858,11,50,348150,71411
45,272,409,1634,62,4,1873512,40962
9,54,803,3213,71,82,2132946,80371
93,555,490,1961,25,41,778023,49025
17,100,692,2767,31,72,935316,69231
30,182,257,1030,19,87,579261,25719
68,410,309,1238,2,43,80529,30902
35,208,214,855,53,68,1600704,21453
92,554,35,140,70,13,2127639,3570
90,539,624,2498,57,26,1737078,62457
1,3,552,2209,80,81,2400543,55280
93,555,190,760,48,67,1468101,19048
35,208,171,682,7,83,220749,17107
83,498,260,1039,42,15,1284945,26042
16,95,170,678,8,21,244863,17008
71,427,519,2078,95,66,2871498,51995
68,410,254,1014,58,26,1760478,25458
60,363,935,3742,31,32,948096,93531
79,474,314,1258,90,71,2723913,31490
47,280,801,3204,95,39,2864217,80195
38,229,21,86,28,46,851538,2128
4,24,775,3100,41,60,1231380,77541
34,201,999,3994,77,67,2320401,99977
90,539,882,3530,91,6,2757018,88291
26,156,463,1854,90,24,2707872,46390
38,229,434,1738,3,84,101652,43403
13,77,113,452,52,42,1564026,11352
12,72,822,3289,59,88,1773864,82259
64,387,944,3774,23,46,709338,94423
44,263,93,372,8,20,253260,9308
45,272,480,1919,7,88,223764,48007
93,555,421,1683,65,90,1978170,42165
40,240,387,1546,10,77,312231,38710
41,249,343,1370,81,63,2442489,34381
83,498,762,3046,15,12,474936,76215
52,312,429,1718,8,40,255720,42908
50,301,475,1899,44,26,1335078,47544
33,197,280,1120,46,88,1390164,28046
17,100,913,3651,90,64,2705292,91390
95,568,680,2721,20,98,628794,68020
55,331,495,1981,76,43,2296629,49576
33,197,255,1018,76,35,2290005,25576
18,109,964,3855,45,61,1355583,96445
13,77,903,3611,45,7,1353921,90345
17,100,60,241,97,51,2915253,6097
82,494,732,2929,30,41,924723,73230
99,595,605,2422,33,85,1019955,60533
7,40,144,576,6,73,182319,14406
27,159,512,2049,65,41,1958223,51265
56,333,874,3494,31,55,946965,87431
43,257,835,3339,81,51,2443053,83581
48,291,694,2774,33,67,1004601,69433
43,257,612,2449,47,30,1422990,61247
29,172,768,3074,84,68,2528904,76884
69,411,665,2662,26,51,800853,66526
39,237,160,639,31,36,941808,16031
77,461,561,2243,89,73,2693319,56189
12,72,833,3332,26,52,783756,83326
60,363,519,2078,64,44,1938132,51964
21,123,501,2005,94,75,2826525,50194
21,123,327,1310,42,27,1266381,32742
28,170,850,3399,8,0,248400,85008
55,331,280,1120,92,26,2776578,28092
72,435,101,405,54,32,1641696,10154
15,91,642,2568,26,58,784674,64226
36,217,164,658,25,20,760860,16425
73,436,44,174,49,16,1491948,4449
33,197,58,232,30,46,910038,5830
66,393,118,473,10,81,320043,11810
81,487,434,1738,4,26,144378,43404
48,291,934,3735,35,89,1064667,93435
96,577,552,2209,8,66,268998,55208
1,3,350,1402,81,33,2430399,35081
85,507,844,3374,1,4,55512,84401
18,109,665,2662,23,37,695511,66523
92,554,881,3525,69,19,2097657,88169
74,442,783,3134,50,79,1522437,78350
46,274,4,17,45,72,1364016,445
92,554,951,3803,30,55,927765,95130
27,159,902,3606,37,75,1118325,90237
4,24,154,617,29,26,871278,15429
55,331,151,602,5,84,166752,15105
1,3,235,942,31,37,930411,23531
79,474,938,3754,3,25,113775,93803
88,531,554,2217,26,91,806673,55426
67,402,192,767,94,58,2840274,19294
82,494,832,3328,18,20,564660,83218
93,555,648,2593,9,23,297969,64809
34,201,707,2830,22,42,670326,70722
49,295,945,3780,4,40,134820,94504
13,77,345,1379,15,49,454047,34515
83,498,192,767,47,19,1434957,19247
22,132,836,3344,52,11,1566633,83652
31,188,307,1230,37,22,1119366,30737
13,77,987,3948,61,67,1834101,98761
94,563,717,2869,32,1,988203,71732
9,54,614,2454,33,25,992775,61433
32,195,672,2688,73,34,2199702,67273
71,427,888,3550,43,29,1311387,88843
86,514,930,3721,53,67,1616001,93053
99,595,878,3510,51,46,1559838,87851
70,422,270,1079,75,5,2271015,27075
80,477,37,149,76,35,2304105,3776
33,197,725,2902,36,8,1089924,72536
55,331,8,34,73,75,2206725,873
49,295,837,3348,46,9,1394727,83746
11,66,87,348,53,33,1593399,8753
5,31,892,3567,37,5,1111515,89237
38,229,932,3726,11,14,341442,93211
45,272,332,1326,59,39,1783617,33259
44,263,505,2020,49,24,1483272,50549
55,331,495,1981,88,41,2656623,49588
18,109,62,246,50,33,1505499,6250
82,494,976,3904,32,50,984750,97632
13,77,322,1286,58,53,1744059,32258
95,568,397,1586,28,87,868761,39728
22,132,425,1699,88,97,2646891,42588
62,370,118,473,10,51,318753,11810
47,280,5,21,20,85,614355,520
47,280,666,2662,64,13,1934139,66664
65,388,131,524,49,20,1489560,13149
57,340,11,44,65,79,1967337,1165
90,539,744,2975,81,17,2457051,74481
94,563,664,2656,8,0,268200,66408
59,355,767,3068,57,22,1727766,76757
35,208,89,356,34,79,1030737,8934
29,172,354,1418,53,50,1598850,35453
38,229,13,53,32,90,971670,1332
6,39,767,3068,96,50,2881950,76796
92,554,251,1005,50,78,1527834,25150
1,3,599,2394,10,29,300387,59910
36,217,757,3030,61,99,1841097,75761
83,498,113,452,58,80,1765140,11358
6,39,308,1233,55,32,1651896,30855
51,303,566,2265,85,78,2565534,56685
10,62,177,706,4,4,123012,17704
88,531,597,2386,41,94,1256682,59741
68,410,573,2291,91,37,2750511,57391
50,301,565,2261,45,85,1365255,56545
73,436,703,2812,56,55,1702065,70356
2,13,44,174,90,28,2700684,4490
26,156,245,980,23,0,697800,24523
21,123,243,974,42,80,1266540,24342
36,217,171,682,94,15,2830845,17194
66,393,978,3912,27,51,829953,97827
60,363,677,2707,8,70,258210,67708
95,568,199,797,44,66,1348698,19944
70,422,166,664,81,11,2451033,16681
39,237,207,827,44,1,1331703,20744
69,411,51,203,78,38,2360814,5178
66,393,367,1469,53,24,1609872,36753
92,554,845,3382,66,17,2007651,84566
94,563,931,3724,69,70,2098410,93169
91,545,694,2774,21,22,657366,69421
1,3,700,2799,54,94,1620582,70054
3,15,845,3382,63,54,1891062,84563
21,123,825,3301,30,41,906423,82530
24,141,554,2217,38,98,1147494,55438
55,331,116,462,34,81,1036743,11634
72,435,509,2037,66,59,2001777,50966
71,427,285,1141,32,74,981522,28532
73,436,406,1622,76,12,2301936,40676
90,539,616,2466,54,74,1647222,61654
50,301,411,1642,62,34,1875102,41162
88,531,129,515,96,95,2906685,12996
4,24,877,3507,9,48,271344,87709
35,208,544,2176,58,26,1750578,54458
65,388,426,1705,78,70,2359710,42678
51,303,341,1362,87,53,2625459,34187
38,229,737,2948,42,65,1271595,73742
15,91,500,2001,21,72,634716,50021
89,534,708,2832,89,87,2696961,70889
50,301,525,2100,96,9,2895027,52596
32,195,237,947,18,15,549645,23718
39,237,356,1426,41,7,1241721,35641
18,109,260,1039,1,77,35631,26001
46,274,832,3328,74,7,2233821,83274
76,457,932,3726,97,75,2933025,93297
66,393,570,2279,91,57,2749971,57091
83,498,430,1719,31,83,955149,43031
27,159,990,3958,83,10,2498130,99083
86,514,765,3059,45,73,1376019,76545
1,3,87,348,13,3,390309,8713
8,45,595,2378,78,91,2342673,59578
14,82,153,612,88,20,2644260,15388
76,457,242,969,86,96,2603088,24286
10,62,28,112,84,31,2523093,2884
94,563,359,1438,22,45,688335,35922
98,585,888,3550,63,67,1919601,88863
0,-2,104,418,50,40,1500120,10450
49,295,690,2759,26,54,794862,69026
32,195,572,2287,15,45,459735,57215
2,13,912,3646,51,8,1530624,91251
78,468,529,2116,61,7,1853421,52961
39,237,908,3634,18,66,551898,90818
49,295,764,3054,40,85,1214955,76440
70,422,333,1334,22,60,681180,33322
79,474,199,797,42,56,1283868,19942
61,366,748,2991,17,42,528426,74817
17,100,537,2147,15,66,455298,53715
33,197,416,1663,72,85,2170155,41672
94,563,675,2699,88,80,2668440,67588
35,208,123,490,18,56,550668,12318
16,95,993,3974,1,40,34920,99301
17,100,425,1699,85,98,2555394,42585
65,388,543,2172,57,77,1729731,54357
11,66,789,3157,81,48,2433444,78981
29,172,632,2528,67,20,2018760,63267
26,156,646,2582,63,29,1897887,64663
53,318,311,1246,34,78,1036134,31134
32,195,972,3887,85,82,2559846,97285
96,577,141,565,75,78,2279034,14175
3,15,269,1078,84,16,2520948,26984
51,303,78,314,90,44,2715432,7890
42,253,13,53,2,87,72861,1302
62,370,402,1610,63,0,1908600,40263
35,208,639,2556,15,39,460617,63915
5,31,255,1018,35,18,1051554,25535
27,159,376,1504,96,59,2888277,37696
56,333,525,2100,21,58,646974,52521
59,355,478,1912,50,16,1517748,47850
34,201,571,2285,94,28,2830284,57194
12,72,476,1904,53,30,1593690,47653
69,411,347,1386,15,90,470970,34715
94,563,417,1668,34,33,1048299,41734
6,39,594,2374,10,83,302049,59410
81,487,811,3243,34,15,1044345,81134
26,156,775,3100,75,54,2257962,77575
60,363,77,307,68,25,2058075,7768
54,321,77,307,61,93,1846479,7761
3,15,169,675,65,24,1950972,16965
49,295,886,3545,73,92,2204976,88673
61,366,326,1304,10,25,318375,32610
21,123,778,3111,68,55,2046465,77868
70,422,499,1994,62,3,1881009,49962
93,555,575,2300,21,46,658038,57521
96,577,966,3864,31,58,958974,96631
34,201,128,511,8,78,250434,12808
63,378,862,3448,21,77,649131,86221
4,24,704,2816,63,38,1891314,70463
53,318,702,2806,96,82,2896146,70296
50,301,269,1078,92,10,2775030,26992
1,3,541,2166,54,77,1620531,54154
1,3,875,3499,54,28,1620384,87554
4,24,715,2859,78,31,2341293,71578
41,249,702,2806,22,4,672312,70222
49,295,744,2975,44,36,1334808,74444
84,507,531,2123,61,78,1855434,53161
47,280,20,80,76,30,2294190,2076
17,100,758,3034,65,48,1955244,75865
23,138,994,3978,71,87,2137161,99471
35,208,56,225,72,35,2170605,5672
5,31,753,3011,50,29,1501587,75350
89,534,825,3301,80,51,2426853,82580
49,295,553,2212,10,61,314883,55310
80,477,754,3018,70,47,2124141,75470
24,141,54,215,82,96,2467488,5482
18,109,467,1867,95,46,2855538,46795
94,563,260,1039,25,49,778347,26025
99,595,405,1620,50,38,1529814,40550
70,422,352,1408,57,65,1731195,35257
17,100,508,2031,79,62,2375286,50879
55,331,712,2848,4,26,136578,71204
32,195,929,3717,79,88,2379864,92979
31,188,63,251,30,9,909327,6330
60,363,95,382,86,41,2598123,9586
34,201,59,238,74,98,2230494,5974
36,217,165,660,87,25,2620875,16587
44,263,14,55,34,69,1033407,1434
80,477,2,10,68,5,2064015,268
7,40,950,3800,2,60,62280,95002
20,123,436,1745,94,73,2826219,43694
58,347,999,3994,13,1,407403,99913
87,524,311,1246,91,80,2756340,31191
73,436,709,2835,89,90,2692170,70989
7,40,904,3616,87,57,2612271,90487
86,514,874,3494,10,56,325968,87410
19,115,923,3691,59,5,1775715,92359
69,411,560,2239,47,70,1430910,56047
47,280,325,1302,62,2,1874106,32562
76,457,416,1663,25,33,772899,41625
72,435,822,3289,14,97,441891,82214
90,539,959,3835,60,3,1827009,95960
53,318,896,3584,78,42,2356026,89678
2,13,747,2986,21,97,630891,74721
65,388,476,1904,96,68,2899704,47696
33,197,754,3018,27,94,820182,75427
78,468,329,1314,65,41,1973523,32965
76,457,408,1631,96,21,2902863,40896
4,24,131,524,30,13,901239,13130
86,514,487,1950,30,2,925806,48730
34,201,6,24,71,54,2140362,671
25,147,256,1025,65,69,1957707,25665
57,340,998,3990,63,64,1907292,99863
71,427,800,3201,65,33,1971399,80065
1,3,130,522,24,2,720306,13024
88,531,412,1646,65,81,1976643,41265
52,312,328,1314,66,75,1995825,32866
74,442,996,3985,6,1,202203,99606
27,159,869,3475,6,89,188367,86906
17,100,71,285,35,68,1055304,7135
66,393,604,2418,68,15,2059845,60468
13,77,573,2291,87,94,2614182,57387
90,539,636,2545,31,31,957093,63631
75,450,401,1606,59,58,1792674,40159
49,295,364,1454,68,52,2054856,36468
47,280,810,3239,48,45,1454235,81048
30,182,195,780,92,77,2769231,19592
79,474,697,2786,56,42,1703826,69756
84,507,463,1854,95,98,2875494,46395
2,13,726,2905,93,36,2790708,72693
30,182,674,2694,97,24,2919072,67497
76,457,274,1097,77,24,2332872,27477
22,132,944,3774,14,94,426882,94414
80,477,650,2600,27,7,834021,65027
84,507,845,3382,77,37,2335311,84577
43,257,434,1738,66,96,1993188,43466
12,72,332,1326,37,33,1113699,33237
97,581,358,1430,34,7,1049121,35834
9,54,848,3391,74,71,2222913,84874
41,249,784,3137,42,60,1272480,78442
99,595,459,1836,96,55,2909865,45996
13,77,325,1302,99,57,2974071,32599
29,172,626,2504,14,13,428739,62614
58,347,828,3312,80,19,2417457,82880
96,577,18,72,13,34,418902,1813
42,253,770,3079,57,25,1722675,77057
47,280,32,127,3,55,104265,3203
54,321,179,714,88,18,2656254,17988
2,13,463,1854,23,8,690624,46323
0,-2,942,3770,8,79,240237,94208
99,595,253,1011,60,42,1829826,25360
86,514,283,1132,74,74,2246022,28374
98,585,182,728,91,28,2759484,18291
93,555,4,17,20,3,627909,420
17,100,888,3550,52,70,1565310,88852
70,422,956,3826,40,62,1221186,95640
91,545,476,1904,27,65,837495,47627
53,318,943,3774,80,77,2416131,94380
29,172,878,3510,38,28,1148784,87838
85,507,544,2176,27,94,835782,54427
86,514,849,3398,58,68,1766004,84958
75,450,954,3816,63,11,1912533,95463
70,422,776,3106,33,5,1011015,77633
5,31,996,3985,30,84,901752,99630
45,272,202,807,40,46,1213638,20240
98,585,112,447,51,6,1559418,11251
99,595,703,2812,50,2,1529706,70350
36,217,432,1729,11,59,340977,43211
70,422,7,26,51,31,1551093,751
17,100,326,1304,13,70,395310,32613
71,427,470,1879,34,40,1041420,47034
48,291,44,174,43,10,1304430,4443
82,494,370,1479,24,54,744762,37024
69,411,974,3898,51,69,1550907,97451
9,54,241,966,38,78,1142934,24138
39,237,980,3919,22,10,671730,98022
0,-2,848,3391,7,37,210111,84807
0,-2,710,2838,14,42,420126,71014
35,208,492,1969,2,9,70527,49202
25,147,429,1718,22,3,667509,42922
26,156,444,1776,64,41,1927923,44464
2,13,288,1154,90,86,2700858,28890
46,274,46,186,7,76,224028,4607
21,123,969,3877,62,95,1866585,96962
75,450,649,2597,53,30,1612590,64953
89,534,427,1707,49,2,1496706,42749
10,62,87,348,50,81,1503243,8750
56,333,40,160,45,87,1367061,4045
15,91,511,2043,15,80,454740,51115
85,507,338,1352,46,3,1405509,33846
48,291,239,955,12,70,374610,23912
65,388,647,2589,41,71,1249713,64741
34,201,274,1097,52,94,1570482,27452
2,13,403,1611,22,67,660801,40322
95,568,608,2430,50,39,1528617,60850
11,66,77,307,40,28,1203384,7740
28,170,798,3190,9,46,278538,79809
16,95,388,1553,54,58,1624974,38854
26,156,662,2649,52,7,1567821,66252
72,435,228,913,78,69,2361807,22878
51,303,319,1275,44,16,1335348,31944
53,318,369,1476,44,84,1336152,36944
99,595,829,3317,68,98,2069994,82968
44,263,542,2167,76,66,2293398,54276
55,331,208,832,81,42,2446626,20881
70,422,929,3717,42,79,1281237,92942
58,347,986,3946,90,75,2717625,98690
1,3,568,2274,0,31,393,56800
50,301,433,1731,4,5,135015,43304
5,31,619,2477,26,19,781557,61926
17,100,910,3639,71,34,2135202,91071
55,331,251,1005,4,84,136752,25104
75,450,493,1971,67,90,2032770,49367
87,524,27,106,28,80,866340,2728
13,77,672,2688,52,75,1564125,67252
84,507,89,356,27,59,835377,8927
74,442,724,2896,23,44,712332,72423
16,95,545,2178,69,9,2074827,54569
41,249,906,3626,79,63,2382489,90679
66,393,53,213,22,20,679860,5322
98,585,758,3034,97,4,2939412,75897
91,545,291,1166,48,15,1467345,29148
17,100,567,2269,7,91,215373,56707
64,387,414,1655,76,17,2299251,41476
74,442,737,2948,41,25,1252275,73741
91,545,218,874,32,36,987408,21832
80,477,762,3046,16,4,504012,76216
16,95,501,2005,72,9,2164827,50172
46,274,588,2350,6,65,193995,58806
63,378,420,1681,88,61,2659083,42088
24,141,841,3365,40,50,1207350,84140
25,147,718,2872,6,30,187590,71806
50,301,51,203,27,8,825024,5127
27,159,880,3519,44,41,1328223,88044
70,422,403,1611,62,64,1881192,40362
92,554,956,3826,31,24,957672,95631
88,531,437,1747,27,4,836412,43727
23,138,287,1148,21,35,637005,28721
36,217,695,2779,54,19,1630857,69554
88,531,16,62,44,17,1346451,1644
81,487,988,3952,68,69,2064507,98868
49,295,785,3141,32,85,974955,78532
79,474,230,920,18,72,563916,23018
51,303,292,1168,79,50,2385450,29279
12,72,28,112,27,86,813858,2827
54,321,518,2072,64,2,1936206,51864
94,563,483,1932,51,47,1558341,48351
19,115,475,1899,77,47,2315841,47577
95,568,328,1314,25,84,778752,32825
64,387,975,3899,6,62,199386,97506
3,15,865,3459,52,94,1561182,86552
77,461,651,2604,50,6,1523118,65150
61,366,88,353,83,26,2508378,8883
42,253,468,1871,52,85,1572855,46852
5,31,237,947,11,32,331596,23711
97,581,893,3570,39,96,1199388,89339
72,435,438,1750,16,76,501828,43816
72,435,991,3965,86,14,2601642,99186
21,123,70,282,4,10,126330,7004
78,468,740,2960,26,82,803646,74026
27,159,474,1896,10,64,308292,47410
2,13,448,1790,58,60,1740780,44858
23,138,825,3301,93,50,2797050,82593
36,217,974,3898,60,34,1810902,97460
32,195,564,2258,90,90,2709870,56490
42,253,3,10,99,64,2982792,399
30,182,985,3941,84,34,2529102,98584
55,331,456,1825,83,25,2506575,45683
31,188,874,3494,94,68,2829504,87494
49,295,744,2975,46,28,1394784,74446
49,295,662,2649,1,45,44835,66201
99,595,229,918,32,60,989880,22932
94,563,1,4,23,58,718374,123
27,159,105,420,98,69,2948307,10598
84,507,476,1904,65,9,1975227,47665
31,188,687,2748,74,92,2229576,68774
54,321,281,1123,5,10,166230,28105
30,182,650,2600,31,0,939000,65031
53,318,759,3037,83,25,2505975,75983
2,13,135,538,7,58,210774,13507
85,507,651,2604,45,67,1375701,65145
59,355,84,334,62,66,1877898,8462
44,263,260,1039,22,85,673455,26022
80,477,746,2986,44,67,1344201,74644
28,170,261,1046,72,17,2168451,26172
48,291,58,232,17,60,524580,5817
12,72,627,2508,40,59,1203777,62740
60,363,773,3091,83,29,2508087,77383
36,217,617,2467,5,24,160872,61705
29,172,529,2116,76,88,2288964,52976
87,524,443,1773,58,47,1766241,44358
45,272,131,524,34,39,1033617,13134
75,450,786,3144,68,11,2062533,78668
97,581,313,1252,74,79,2249337,31374
82,494,590,2358,16,51,504753,59016
48,291,940,3760,75,22,2264466,94075
66,393,113,452,53,11,1609833,11353
77,461,25,100,99,71,2993313,2599
24,141,911,3644,67,76,2017428,91167
99,595,696,2784,87,36,2639808,69687
90,539,918,3671,80,49,2427147,91880
71,427,291,1166,71,32,2151396,29171
29,172,40,160,61,19,1838757,4061
29,172,213,854,15,4,458712,21315
81,487,929,3717,17,67,534501,92917
60,363,531,2123,97,52,2928156,53197
68,410,215,859,91,68,2750604,21591
6,39,366,1465,53,70,1592010,36653
18,109,370,1479,59,57,1775571,37059
40,240,982,3929,97,38,2922114,98297
84,507,171,682,27,63,835389,17127
88,531,717,2869,35,81,1076643,71735
41,249,855,3419,16,44,492432,85516
60,363,921,3683,92,17,2778051,92192
8,45,467,1867,80,60,2402580,46780
38,229,578,2310,3,62,101586,57803
93,555,390,1560,86,66,2608098,39086
30,182,392,1570,37,2,1119006,39237
71,427,271,1086,53,65,1611495,27153
64,387,148,594,27,83,829449,14827
87,524,179,714,5,17,176151,17905
28,170,856,3423,50,76,1508628,85650
54,321,875,3499,0,42,16326,87500
56,333,424,1695,85,76,2567028,42485
97,581,204,816,45,93,1379379,20445
31,188,455,1820,16,17,489351,45516
73,436,808,3232,36,53,1102059,80836
82,494,968,3873,53,93,1614879,96853
49,295,762,3046,46,87,1394961,76246
70,422,523,2094,90,4,2721012,52390
95,568,292,1168,33,98,1018794,29233
46,274,198,790,8,1,253803,19808
90,539,161,645,49,7,1497021,16149
7,40,56,225,38,61,1142283,5638
98,585,212,849,29,60,899580,21229
21,123,385,1539,11,14,336342,38511
54,321,427,1707,6,25,196275,42706
60,363,927,3706,23,21,708063,92723
35,208,561,2243,71,80,2140740,56171
42,253,744,2975,32,80,972840,74432
75,450,305,1221,59,8,1792524,30559
19,115,299,1198,25,87,755961,29925
45,272,392,1570,85,74,2563722,39285
21,123,277,1110,57,19,1716357,27757
15,91,371,1482,55,95,1654785,37155
59,355,749,2997,55,75,1667925,74955
15,91,869,3475,73,83,2194749,86973
76,457,339,1355,84,83,2543049,33984
54,321,938,3754,36,76,1096428,93836
27,159,859,3437,0,17,8151,85900
99,595,866,3464,14,31,449793,86614
49,295,987,3948,90,51,2714853,98790
27,159,603,2413,55,94,1658382,60355
75,450,445,1781,52,24,1582572,44552
18,109,596,2384,22,98,665694,59622
53,318,236,944,30,58,916074,23630
54,321,526,2106,98,82,2956446,52698
45,272,145,582,76,56,2293668,14576
36,217,847,3387,82,48,2470944,84782
92,554,282,1126,49,96,1497888,28249
92,554,775,3100,74,65,2247795,77574
61,366,984,3936,43,72,1308516,98443
35,208,90,358,88,52,2650656,9088
96,577,665,2662,44,32,1348896,66544
25,147,476,1904,10,88,307764,47610
7,40,464,1855,27,12,812136,46427
5,31,492,1969,61,76,1831728,49261
41,249,570,2279,61,73,1842519,57061
74,442,727,2908,30,23,922269,72730
49,295,603,2413,78,47,2354841,60378
41,249,936,3745,31,87,942561,93631
62,370,564,2258,19,23,588669,56419
1,3,142,570,49,54,1470462,14249
16,95,593,2371,87,33,2614899,59387
31,188,718,2872,61,63,1839489,71861
94,563,743,2971,55,68,1678404,74355
88,531,600,2398,10,2,326406,60010
31,188,817,3269,58,27,1749381,81758
8,45,236,944,15,22,452466,23615
28,170,318,1274,0,59,8577,31800
95,568,26,102,52,32,1588596,2652
24,141,454,1817,58,86,1747458,45458
55,331,804,3214,60,63,1816689,80460
25,147,971,3884,35,75,1057725,97135
97,581,802,3206,90,68,2729304,80290
24,141,984,3936,14,37,427311,98414
41,249,223,891,44,57,1332471,22344
91,545,672,2688,2,52,87456,67202
35,208,138,551,76,96,2290788,13876
81,487,952,3809,13,50,414450,95213
31,188,698,2792,80,52,2409456,69880
57,340,50,202,9,34,287202,5009
88,531,225,902,76,93,2306679,22576
56,333,113,452,78,43,2356929,11378
25,147,807,3227,23,94,697782,80723
11,66,129,515,27,10,813330,12927
0,-2,926,3706,17,86,510258,92617
98,585,307,1230,60,89,1829667,30760
62,370,350,1402,74,3,2238609,35074
77,461,462,1847,51,85,1553355,46251
57,340,494,1977,78,22,2357166,49478
46,274,394,1576,13,37,403911,39413
59,355,77,307,17,68,527904,7717
74,442,60,241,74,35,2242305,6074
23,138,895,3579,38,40,1147020,89538
66,393,79,315,27,6,829818,7927
57,340,141,565,3,57,107271,14103
24,141,987,3948,15,72,457416,98715
72,435,677,2707,86,43,2601729,67786
31,188,285,1141,87,55,2619465,28587
76,457,38,152,54,89,1643067,3854
15,91,753,3011,28,25,844575,75328
36,217,124,496,84,70,2531010,12484
51,303,999,3994,73,73,2205519,99973
2,13,405,1620,1,55,30765,40501
56,333,346,1384,23,21,706863,34623
48,291,727,2908,35,46,1064538,72735
13,77,608,2430,60,51,1804053,60860
99,595,612,2449,53,70,1619910,61253
61,366,90,358,19,30,588390,9019
39,237,79,315,98,0,2951700,7998
82,494,811,3243,50,68,1524804,81150
49,295,586,2344,30,5,914715,58630
50,301,544,2176,99,95,2985285,54499
18,109,79,315,44,49,1325547,7944
87,524,597,2386,24,13,746139,59724
43,257,724,2896,43,88,1303164,72443
3,15,110,441,75,86,2251158,11075
81,487,159,635,87,73,2634519,15987
72,435,440,1758,72,76,2181828,44072
75,450,956,3826,17,97,532791,95617
77,461,934,3735,42,75,1283325,93442
59,355,895,3579,99,46,2987838,89599
17,100,274,1097,82,56,2465268,27482
60,363,263,1050,56,75,1698225,26356
61,366,719,2875,17,22,528366,71917
70,422,862,3448,77,58,2331174,86277
95,568,877,3507,0,47,28641,87700
69,411,349,1398,40,7,1220721,34940
73,436,217,867,16,32,501996,21716
42,253,242,969,40,30,1212690,24240
19,115,832,3328,85,69,2555907,83285
91,545,900,3598,52,68,1587504,90052
74,442,982,3929,99,81,2992443,98299
37,221,58,232,71,5,2141115,5871
98,585,382,1527,79,82,2399646,38279
18,109,685,2738,97,29,2915487,68597
9,54,74,297,85,37,2552811,7485
70,422,762,3046,88,69,2661207,76288
19,115,206,824,72,29,2165787,20672
81,487,466,1863,25,93,774579,46625
81,487,643,2570,3,1,114303,64303
66,393,742,2968,76,13,2299839,74276
61,366,27,106,50,26,1518378,2750
24,141,431,1723,83,35,2497305,43183
47,280,981,3922,39,55,1184265,98139
52,312,882,3530,53,42,1605726,88253
48,291,37,149,7,37,224511,3707
87,524,969,3877,65,74,1976322,96965
55,331,456,1825,84,49,2536647,45684
5,31,944,3774,10,78,301734,94410
51,303,552,2209,89,69,2685507,55289
77,461,636,2545,41,10,1253130,63641
25,147,731,2926,63,50,1897650,73163
95,568,370,1479,20,50,628650,37020
36,217,971,3884,17,64,520992,97117
56,333,88,353,18,4,556812,8818
9,54,125,502,82,26,2462778,12582
45,272,530,2119,87,15,2623545,53087
44,263,940,3760,25,8,763224,94025
64,387,421,1683,21,23,649269,42121
35,208,354,1418,56,99,1690797,35456
61,366,440,1758,60,40,1818420,44060
28,170,819,3275,89,74,2678622,81989
44,263,918,3671,82,20,2473260,91882
33,197,59,238,29,36,880008,5929
66,393,771,3084,47,70,1430010,77147
11,66,92,367,98,0,2943300,9298
42,253,819,3275,6,95,192885,81906
47,280,985,3941,24,93,734379,98524
3,15,99,397,82,8,2460924,9982
72,435,345,1379,80,29,2421687,34580
56,333,35,140,93,26,2806878,3593
28,170,508,2031,92,40,2768520,50892
7,40,406,1622,16,0,482100,40616
44,263,664,2656,40,11,1213233,66440
43,257,9,37,39,66,1183098,939
89,534,679,2716,85,79,2576937,67985
80,477,376,1504,82,19,2484057,37682
19,115,552,2209,7,37,215811,55207
16,95,677,2707,19,96,575088,67719
46,274,967,3867,88,54,2653962,96788
24,141,168,673,40,4,1207212,16840
21,123,930,3721,79,75,2376525,93079
46,274,646,2582,87,79,2624037,64687
99,595,540,2158,86,42,2609826,54086
95,568,792,3166,77,91,2338773,79277
46,274,894,3576,77,49,2323947,89477
55,331,686,2746,77,23,2326569,68677
52,312,46,186,77,94,2325882,4677
6,39,204,816,57,0,1711800,20457
14,82,516,2062,37,52,1114356,51637
81,487,670,2678,68,36,2064408,67068
97,581,420,1681,58,13,1769139,42058
47,280,150,600,67,17,2024151,15067
68,410,53,213,23,69,710607,5323
54,321,571,2285,74,75,2236425,57174
48,291,834,3338,91,97,2744691,83491
35,208,328,1314,16,80,490740,32816
80,477,985,3941,12,20,384060,98512
9,54,144,576,37,88,1112964,14437
80,477,553,2212,37,47,1134141,55337
8,45,899,3596,24,4,722412,89924
17,100,42,167,72,69,2165307,4272
81,487,573,2291,2,73,84519,57302
51,303,116,462,74,63,2235489,11674
52,312,935,3742,60,76,1815828,93560
41,249,457,1826,11,97,342591,45711
62,370,328,1314,96,74,2898822,32896
78,468,903,3611,70,46,2123538,90370
69,411,811,3243,40,53,1220859,81140
20,123,944,3774,7,91,216273,94407
10,62,602,2410,44,43,1323129,60244
67,402,771,3084,79,97,2390391,77179
30,182,303,1210,51,45,1539135,30351
69,411,463,1854,43,11,1310733,46343
17,100,476,1904,53,34,1595202,47653
66,393,384,1537,62,0,1879800,38462
7,40,839,3358,60,24,1802172,83960
24,141,971,3884,23,63,697389,97123
42,253,506,2024,50,8,1512624,50650
28,170,347,1386,27,75,818625,34727
97,581,75,302,68,20,2069160,7568
82,494,988,3952,12,57,384771,98812
74,442,32,127,8,37,262311,3208
46,274,616,2466,40,99,1214097,61640
37,221,220,882,35,68,1061304,22035
98,585,95,382,53,84,1619652,9553
