A,B,C,D,E,F,G,H
64,387,230,919,17,10,529230,387
70,418,508,2032,86,44,2601132,418
33,198,267,1070,44,39,1330017,198
79,473,130,522,85,99,2573997,473
88,528,853,3413,79,55,2396565,528
68,410,89,357,76,92,2300676,410
71,425,744,2975,18,20,561360,425
66,396,722,2890,44,99,1340097,396
35,213,576,2306,13,10,400530,213
94,564,378,1512,77,31,2338293,564
83,496,692,2770,1,92,55176,496
20,119,806,3225,21,35,636105,119
70,418,226,906,14,69,441207,418
18,108,22,88,46,83,1385649,108
45,272,391,1565,26,3,793509,272
57,339,617,2466,2,94,77382,339
27,163,862,3450,71,77,2138331,163
38,227,559,2238,95,12,2861436,227
75,450,62,247,17,45,532635,450
53,320,899,3598,9,44,286032,320
21,123,62,247,62,46,1866438,123
66,396,308,1232,24,59,739977,396
70,418,741,2962,47,39,1431117,418
17,105,755,3022,40,20,1205160,105
44,262,257,1029,98,28,2953284,262
42,255,400,1602,40,46,1212738,255
54,323,668,2671,53,26,1606278,323
56,338,540,2162,3,66,106998,338
89,535,298,1193,0,36,26808,535
28,166,668,2671,7,25,218475,166
23,141,655,2622,77,11,2316933,141
40,243,900,3601,47,14,1422042,243
76,455,286,1143,63,75,1913025,455
13,76,232,929,11,17,333951,76
9,56,418,1672,63,25,1892775,56
5,30,250,1001,49,46,1471638,30
30,179,325,1300,0,93,9279,179
13,76,911,3645,48,19,1443957,76
3,18,940,3759,20,63,601089,18
19,117,134,538,87,1,2615703,117
74,444,988,3950,11,4,352212,444
46,276,428,1711,82,75,2474025,276
6,39,650,2599,34,93,1022079,39
97,584,509,2038,3,72,119316,584
28,166,465,1859,67,90,2018670,166
4,23,144,578,93,25,2791275,23
94,564,543,2170,81,0,2458200,564
86,516,861,3442,11,12,355836,516
77,465,256,1025,61,42,1853226,465
12,71,726,2906,61,97,1833891,71
71,425,794,3176,86,24,2601372,425
54,323,814,3255,46,72,1396416,323
14,86,702,2806,60,39,1804317,86
53,320,41,166,21,47,646041,320
88,528,384,1535,36,26,1106478,528
87,521,58,230,76,8,2306124,521
88,528,855,3421,23,83,716649,528
75,450,811,3243,5,56,172668,450
14,86,542,2167,67,42,2014326,86
45,272,846,3382,67,82,2023746,272
22,130,153,612,69,76,2076828,130
49,296,127,508,10,22,314766,296
48,289,3,11,90,97,2714691,289
35,213,839,3355,57,46,1720638,213
33,198,829,3316,7,93,220179,198
0,-2,341,1362,34,88,1020264,-2
1,8,140,559,55,36,1650408,8
44,262,50,198,20,86,613458,262
81,483,270,1082,8,48,264444,483
17,105,486,1946,37,76,1115328,105
3,18,561,2242,98,63,2941089,18
8,46,296,1186,48,94,1442682,46
96,573,518,2071,59,74,1799022,573
64,387,625,2500,87,48,2629344,387
53,320,976,3904,9,98,286194,320
19,117,44,174,52,27,1565781,117
17,105,974,3898,21,82,635346,105
68,410,292,1167,49,98,1490694,410
81,483,688,2751,87,4,2634312,483
55,331,907,3629,4,79,136737,331
85,509,452,1808,42,39,1285617,509
4,23,567,2270,24,21,721263,23
57,339,305,1219,27,5,827115,339
90,537,857,3429,48,26,1467078,537
40,243,526,2106,93,33,2802099,243
10,60,310,1242,76,36,2283108,60
47,285,26,104,70,5,2114115,285
93,559,277,1108,78,85,2368155,559
3,18,182,727,24,16,720948,18
14,86,895,3582,58,69,1744407,86
77,465,859,3435,23,14,713142,465
42,255,110,441,3,15,102645,255
63,377,247,987,49,60,1489080,377
49,296,532,2128,20,90,614970,296
90,537,989,3954,96,8,2907024,537
19,117,55,219,71,90,2135970,117
61,365,79,316,52,37,1578411,365
40,243,19,74,91,19,2742057,243
43,260,646,2586,86,59,2593077,260
4,23,385,1542,10,96,301488,23
28,166,213,854,7,98,218694,166
37,225,595,2381,15,15,461145,225
74,444,842,3367,19,52,592356,444
15,90,751,3002,42,54,1264662,90
98,585,998,3990,35,83,1079649,585
74,444,841,3365,73,37,2212311,444
88,528,399,1596,96,72,2906616,528
24,143,271,1082,80,53,2407359,143
89,535,818,3273,4,35,146805,535
48,289,747,2988,85,13,2564439,289
14,86,808,3234,32,98,964494,86
39,237,511,2043,45,63,1361889,237
86,516,197,786,55,62,1675986,516
30,179,812,3248,52,43,1569129,179
77,465,100,401,19,72,593316,465
81,483,837,3347,27,67,834501,483
8,46,195,781,47,8,1412424,46
93,559,689,2757,42,57,1288071,559
32,189,264,1058,79,25,2379675,189
16,94,267,1070,97,8,2914824,94
77,465,35,138,34,87,1043361,465
89,535,698,2794,21,80,656940,535
67,404,163,654,96,72,2900316,404
11,63,658,2632,33,91,993573,63
51,305,432,1729,35,2,1065306,305
78,467,36,142,38,14,1163442,467
3,18,344,1374,94,39,2821017,18
88,528,941,3765,26,96,806688,528
80,478,12,46,1,69,54207,478
14,86,293,1170,23,18,694254,86
47,285,377,1508,15,97,464391,285
66,396,616,2462,86,54,2599962,396
0,-2,262,1050,3,39,90117,-2
10,60,281,1122,8,57,243171,60
35,213,794,3176,49,5,1480515,213
78,467,874,3494,82,42,2483526,467
58,346,422,1686,31,30,947490,346
59,353,845,3379,35,15,1067745,353
42,255,749,2995,85,48,2562744,255
86,516,825,3298,56,62,1705986,516
25,148,399,1596,63,74,1897722,148
27,163,985,3938,57,12,1718136,163
70,418,229,914,13,77,411231,418
33,198,973,3890,85,81,2560143,198
40,243,124,495,91,82,2742246,243
27,163,26,104,95,45,2858235,163
2,15,173,692,50,11,1500633,15
81,483,78,313,98,25,2964375,483
44,262,646,2586,10,34,313302,262
73,440,928,3711,88,66,2662098,440
8,46,785,3140,47,55,1412565,46
45,272,649,2595,45,43,1363629,272
64,387,549,2197,60,96,1819488,387
44,262,252,1007,6,49,193347,262
47,285,693,2774,10,52,314256,285
7,42,40,160,42,50,1262250,42
4,23,966,3864,19,76,571428,23
46,276,190,758,53,34,1603902,276
7,42,197,786,20,7,602121,42
28,166,857,3429,13,0,398400,166
0,-2,732,2928,90,14,2700042,-2
64,387,613,2452,94,29,2839287,387
2,15,301,1202,58,43,1740729,15
71,425,49,198,40,30,1221390,425
86,516,546,2186,85,20,2575860,516
67,404,336,1345,34,30,1040190,404
92,553,179,718,13,80,417840,553
8,46,905,3619,69,95,2072685,46
64,387,208,834,39,67,1189401,387
33,198,844,3376,52,15,1569945,198
97,584,65,259,93,82,2819346,584
29,175,569,2278,4,93,128979,175
61,365,523,2090,87,63,2628489,365
40,243,309,1234,3,20,102060,243
93,559,224,897,75,53,2278059,559
63,377,844,3376,7,5,228915,377
92,553,3,11,64,21,1947663,553
23,141,450,1802,3,58,97074,141
18,108,906,3625,43,54,1295562,108
13,76,116,464,74,48,2224044,76
51,305,176,704,87,35,2625405,305
83,496,651,2605,51,24,1554972,496
32,189,342,1368,13,5,399615,189
36,219,631,2525,2,47,70941,219
9,56,956,3826,13,15,392745,56
86,516,942,3766,83,83,2516049,516
35,213,986,3943,77,65,2320695,213
39,237,201,802,89,25,2681775,237
95,569,975,3901,20,8,628524,569
32,189,50,198,53,91,1599873,189
16,94,660,2639,46,24,1384872,94
64,387,546,2186,61,14,1849242,387
19,117,439,1757,82,95,2465985,117
33,198,546,2186,41,39,1240017,198
82,489,521,2085,47,65,1434795,489
68,410,915,3660,82,82,2480646,410
73,440,831,3325,66,44,2002032,440
22,130,982,3926,22,61,666783,130
50,299,274,1094,66,2,1995006,299
47,285,92,370,35,19,1064157,285
70,418,562,2247,89,19,2691057,418
80,478,398,1593,95,53,2874159,478
65,393,452,1808,4,77,139731,393
8,46,297,1186,72,40,2162520,46
93,559,640,2558,97,56,2938068,559
69,414,992,3966,93,92,2810976,414
13,76,976,3904,64,1,1923903,76
39,237,222,888,84,19,2531757,237
20,119,856,3424,44,9,1326027,119
76,455,746,2985,42,99,1283097,455
65,393,283,1131,64,41,1939623,393
5,30,647,2586,16,40,481620,30
47,285,791,3164,50,92,1514376,285
62,371,219,874,71,58,2148774,371
70,418,670,2678,20,41,621123,418
14,86,500,1999,58,78,1744434,86
14,86,672,2686,63,85,1894455,86
27,163,39,158,26,6,788118,163
9,56,481,1925,50,1,1502703,56
65,393,549,2197,84,38,2539614,393
36,219,229,914,76,46,2290938,219
92,553,873,3490,11,25,357675,553
12,71,524,2098,69,26,2073678,71
50,299,762,3049,61,90,1845270,299
58,346,517,2066,56,44,1697532,346
67,404,549,2197,60,25,1820175,404
45,272,134,538,82,10,2473530,272
91,544,373,1493,49,28,1497384,544
17,105,526,2106,32,31,965193,105
30,179,253,1011,52,10,1569030,179
87,521,738,2951,15,50,476250,521
47,285,227,908,28,31,854193,285
79,473,950,3799,94,9,2843727,473
15,90,723,2891,31,29,934587,90
42,255,846,3382,17,11,522633,255
29,175,263,1054,76,22,2288766,175
6,39,373,1493,75,27,2251881,39
92,553,576,2306,74,53,2247759,553
62,371,118,470,49,90,1488870,371
35,213,281,1122,99,11,2980533,213
75,450,37,146,87,73,2632719,450
17,105,397,1589,96,99,2885397,105
11,63,889,3557,44,91,1323573,63
54,323,295,1178,60,29,1816287,323
66,396,68,274,92,36,2779908,396
90,537,31,123,71,93,2157279,537
75,450,186,742,67,96,2032788,450
55,331,90,361,38,41,1156623,331
49,296,209,834,88,17,2654751,296
9,56,399,1596,91,91,2732973,56
20,119,915,3660,45,62,1356186,119
46,276,651,2605,34,70,1034010,276
89,535,670,2678,18,20,566760,535
89,535,953,3811,3,39,116817,535
66,396,565,2258,34,49,1039947,396
40,243,103,410,91,52,2742156,243
30,179,982,3926,44,57,1329171,179
40,243,429,1718,73,74,2202222,243
21,123,907,3629,0,72,6516,123
3,18,512,2049,77,39,2311017,18
69,414,680,2722,36,58,1100874,414
64,387,612,2448,14,2,439206,387
66,396,744,2975,42,6,1279818,396
19,117,181,723,83,88,2495964,117
78,467,626,2505,73,33,2213499,467
92,553,852,3410,38,85,1167855,553
96,573,318,1271,42,42,1288926,573
79,473,116,464,13,10,413730,473
45,272,217,868,28,68,853704,272
91,544,343,1372,25,87,777561,544
96,573,569,2278,82,16,2488848,573
40,243,278,1110,25,9,762027,243
86,516,617,2466,6,18,205854,516
93,559,536,2146,68,71,2068113,559
0,-2,836,3345,52,38,1560114,-2
37,225,843,3370,17,68,521304,225
22,130,528,2114,6,52,186756,130
42,255,919,3676,54,88,1632864,255
94,564,522,2090,70,94,2128482,564
32,189,79,316,11,13,339639,189
61,365,568,2270,26,24,798372,365
14,86,534,2136,59,58,1774374,86
33,198,623,2491,74,61,2230083,198
48,289,773,3094,95,90,2864670,289
62,371,884,3538,80,52,2418756,371
25,148,557,2228,11,38,337614,148
86,516,473,1891,97,52,2935956,516
4,23,410,1641,88,68,2641404,23
19,117,267,1070,67,39,2015817,117
70,418,882,3526,39,91,1191273,418
7,42,905,3619,50,53,1502259,42
65,393,348,1394,25,47,769641,393
23,141,283,1131,79,20,2376960,141
54,323,564,2257,99,61,2986383,323
58,346,919,3676,60,8,1817424,346
37,225,907,3629,16,20,491160,225
82,489,336,1345,82,24,2484672,489
33,198,241,963,46,88,1390164,198
80,478,469,1876,85,71,2574213,478
93,559,200,799,54,42,1648026,559
86,516,846,3382,35,57,1075971,516
68,410,773,3094,9,49,290547,410
75,450,858,3430,16,75,502725,450
25,148,941,3765,40,17,1207551,148
35,213,227,908,49,11,1480533,213
33,198,653,2612,29,43,880029,198
70,418,907,3629,22,88,681264,418
53,320,309,1234,69,31,2085993,320
8,46,97,389,28,78,842634,46
94,564,524,2098,51,33,1558299,564
50,299,293,1170,10,55,315165,299
58,346,388,1551,49,12,1487436,346
22,130,771,3084,75,89,2256867,130
15,90,541,2164,4,46,124638,90
84,507,6,25,58,22,1765266,507
88,528,569,2278,74,60,2246580,528
26,157,94,376,38,81,1148043,157
89,535,450,1802,47,57,1436871,535
16,94,453,1813,9,92,275076,94
96,573,139,554,76,10,2308830,573
72,433,898,3594,22,25,681675,433
96,573,188,754,65,95,1979085,573
85,509,792,3169,51,34,1555602,509
2,15,824,3294,54,72,1620816,15
34,203,433,1731,34,65,1030395,203
45,272,811,3243,5,78,163734,272
92,553,333,1331,31,22,957666,553
50,299,597,2390,10,32,315096,299
42,255,151,603,84,49,2532747,255
65,393,928,3711,96,80,2899740,393
33,198,266,1063,61,13,1839939,198
89,535,555,2220,66,37,2006811,535
67,404,35,138,19,28,590184,404
18,108,152,610,90,23,2705469,108
17,105,801,3204,6,83,185349,105
47,285,150,599,17,79,524337,285
68,410,989,3954,69,92,2090676,410
31,189,355,1422,68,62,2049486,189
66,396,647,2586,54,62,1639986,396
39,237,563,2253,4,20,131760,237
73,440,809,3236,62,40,1882020,440
44,262,917,3666,28,16,853248,262
72,433,796,3182,84,95,2541885,433
57,339,785,3140,91,64,2747292,339
13,76,867,3468,15,32,453996,76
98,585,172,690,61,40,1859520,585
39,237,832,3326,84,48,2531844,237
77,465,928,3711,76,33,2303199,465
70,418,164,657,36,64,1101192,418
81,483,602,2409,4,97,144591,483
91,544,164,657,74,53,2247459,544
56,338,289,1156,72,95,2177085,338
2,15,660,2639,22,28,660684,15
30,179,748,2992,74,23,2229069,179
6,39,63,253,36,43,1081929,39
33,198,814,3255,94,62,2830086,198
41,249,633,2534,44,62,1332486,249
76,455,99,397,38,74,1163022,455
64,387,42,170,21,78,649434,387
86,516,59,234,36,69,1106007,516
3,18,863,3454,24,48,721044,18
63,377,75,302,2,57,79071,377
4,23,510,2039,79,26,2371278,23
25,148,612,2448,67,11,2017533,148
15,90,736,2942,54,0,1624500,90
62,371,202,809,62,94,1878882,371
13,76,661,2646,32,91,964173,76
19,117,24,98,12,48,365844,117
9,56,350,1399,59,6,1772718,56
26,157,370,1479,93,53,2797959,157
89,535,735,2938,63,28,1916784,535
21,123,478,1913,52,25,1566375,123
25,148,639,2554,67,81,2017743,148
7,42,442,1769,79,26,2372178,42
96,573,310,1242,24,21,748863,573
51,305,814,3255,87,31,2625393,305
66,396,465,1859,56,77,1700031,396
76,455,993,3974,68,75,2063025,455
81,483,932,3730,30,89,924567,483
1,8,898,3594,9,50,270450,8
4,23,902,3606,19,48,571344,23
13,76,788,3151,58,94,1744182,76
88,528,708,2834,80,83,2426649,528
78,467,870,3481,47,9,1433427,467
51,305,593,2371,36,54,1095462,305
34,203,385,1542,80,26,2410278,203
82,489,510,2039,73,15,2214645,489
46,276,884,3538,82,17,2473851,276
65,393,794,3176,96,30,2899590,393
70,418,140,559,29,36,891108,418
58,346,551,2204,50,32,1517496,346
23,141,877,3506,71,18,2136954,141
33,198,824,3294,7,94,220182,198
33,198,193,774,16,60,490080,198
50,299,65,259,12,80,375240,299
23,141,268,1071,47,68,1417104,141
45,272,77,309,51,10,1543530,272
60,362,682,2730,76,46,2298138,362
66,396,383,1530,54,40,1639920,396
92,553,764,3054,37,78,1137834,553
14,86,246,985,15,32,454296,86
31,189,11,45,50,59,1509477,189
30,179,916,3664,53,61,1599183,179
72,433,549,2197,70,60,2121780,433
44,262,202,809,89,34,2683302,262
42,255,948,3793,53,19,1602657,255
89,535,332,1326,87,6,2636718,535
59,353,98,391,46,23,1397769,353
7,42,123,491,47,17,1412151,42
30,179,766,3063,76,68,2289204,179
91,544,739,2958,11,67,357501,544
10,60,687,2748,46,78,1383234,60
86,516,452,1808,3,97,116091,516
52,310,984,3934,61,11,1845633,310
63,377,637,2550,7,54,229062,377
9,56,504,2018,64,13,1922739,56
90,537,530,2119,89,21,2697063,537
77,465,971,3883,91,6,2753118,465
12,71,598,2392,54,36,1623708,71
71,425,763,3050,20,65,621495,425
35,213,470,1880,30,77,910731,213
37,225,613,2452,47,85,1421355,225
22,130,812,3248,11,38,336714,130
0,-2,410,1641,9,2,270006,-2
80,478,642,2567,99,65,2994195,478
17,105,450,1802,36,49,1085247,105
89,535,162,648,45,56,1376868,535
56,338,579,2317,48,5,1456815,338
24,143,290,1158,52,85,1567455,143
59,353,321,1283,43,26,1307778,353
15,90,894,3578,59,38,1774614,90
75,450,115,460,27,6,832518,450
83,496,101,405,41,18,1254954,496
49,296,781,3125,9,37,284811,296
25,148,765,3060,67,50,2017650,148
87,521,274,1094,67,31,2036193,521
80,478,220,880,75,82,2274246,478
82,489,482,1927,78,78,2364834,489
61,365,806,3225,32,82,978546,365
84,507,575,2300,42,83,1285449,507
53,320,498,1993,93,47,2806041,320
27,163,762,3049,99,87,2978361,163
29,175,516,2065,89,87,2678961,175
19,117,198,792,20,72,605916,117
95,569,902,3606,46,63,1408689,569
84,507,671,2686,22,48,685344,507
67,404,488,1953,22,33,680199,404
46,276,824,3294,41,80,1244040,276
18,108,557,2228,20,13,605439,108
8,46,35,138,63,76,1892628,46
72,433,551,2204,52,32,1581696,433
46,276,875,3502,92,22,2773866,276
2,15,620,2482,22,0,660600,15
56,338,470,1880,7,41,226923,338
65,393,760,3038,52,74,1579722,393
94,564,403,1614,26,59,808377,564
82,489,717,2868,96,44,2904732,489
11,63,367,1469,53,31,1593393,63
58,346,865,3459,80,14,2417442,346
10,60,297,1186,86,36,2583108,60
62,371,15,60,88,1,2658603,371
51,305,582,2326,21,51,645453,305
69,414,571,2284,10,49,320847,414
81,483,899,3598,95,69,2874507,483
56,338,203,810,33,84,1007052,338
95,569,465,1859,55,30,1678590,569
64,387,691,2766,13,28,409284,387
69,414,235,941,71,0,2150700,414
68,410,124,495,17,29,530487,410
24,143,132,530,67,24,2017272,143
19,117,122,487,44,45,1325835,117
16,94,187,749,86,34,2584902,94
69,414,967,3870,9,67,290901,414
65,393,213,854,28,11,859533,393
22,130,592,2369,81,97,2436891,130
18,108,264,1058,6,50,185550,108
41,249,212,848,56,51,1692453,249
12,71,64,256,58,2,1743606,71
86,516,13,50,64,54,1945962,516
41,249,542,2167,42,17,1272351,249
90,537,556,2225,70,16,2127048,537
14,86,688,2751,34,2,1024206,86
2,15,960,3838,33,76,990828,15
41,249,804,3214,54,64,1632492,249
33,198,76,303,54,41,1630023,198
73,440,399,1596,64,87,1942161,440
28,166,12,46,49,82,1478646,166
35,213,72,288,67,28,2020584,213
23,141,937,3748,30,12,906936,141
40,243,815,3259,51,27,1542081,243
61,365,303,1211,12,90,378570,365
3,18,334,1336,49,42,1471026,18
90,537,300,1201,90,90,2727270,537
92,553,201,802,53,33,1617699,553
44,262,773,3094,99,33,2983299,262
42,255,180,721,45,82,1362846,255
86,516,24,98,60,19,1825857,516
50,299,269,1078,91,91,2745273,299
15,90,470,1880,41,73,1234719,90
4,23,249,998,14,54,421362,23
33,198,450,1802,4,32,129996,198
84,507,186,742,61,72,1855416,507
15,90,659,2636,63,47,1894641,90
15,90,727,2908,21,38,634614,90
91,544,465,1859,68,78,2067534,544
9,56,936,3744,18,4,542712,56
55,331,662,2646,0,93,16779,331
72,433,645,2582,29,15,891645,433
82,489,518,2071,61,20,1854660,489
87,521,115,460,37,5,1136115,521
29,175,643,2574,99,7,2978721,175
71,425,681,2722,87,75,2631525,425
50,299,430,1718,69,88,2085264,299
27,163,699,2795,45,32,1358196,163
29,175,482,1927,29,84,878952,175
44,262,598,2392,83,56,2503368,262
41,249,614,2456,70,39,2112417,249
16,94,825,3298,74,39,2224917,94
44,262,703,2813,54,32,1633296,262
24,143,249,998,54,57,1627371,143
53,320,750,2999,38,91,1156173,320
0,-2,787,3148,31,13,930039,-2
2,15,436,1746,95,36,2850708,15
23,141,298,1193,53,87,1597161,141
49,296,601,2405,34,37,1034811,296
90,537,115,460,91,51,2757153,537
97,584,309,1234,71,82,2159346,584
87,521,408,1633,91,32,2756196,521
42,255,596,2384,7,50,222750,255
5,30,987,3947,41,96,1231788,30
38,227,941,3765,16,73,491619,227
83,496,828,3311,23,37,715011,496
39,237,142,569,70,2,2111706,237
88,528,973,3890,29,39,896517,528
21,123,239,958,79,7,2376321,123
45,272,531,2125,81,30,2443590,272
63,377,183,732,51,87,1549161,377
86,516,866,3462,90,15,2725845,516
86,516,255,1020,0,10,25830,516
83,496,797,3188,43,63,1315089,496
95,569,61,243,83,79,2518737,569
79,473,49,198,86,48,2603844,473
24,143,795,3180,23,45,697335,143
36,219,43,173,33,80,1001040,219
27,163,338,1353,3,56,98268,163
15,90,186,742,52,29,1564587,90
30,179,908,3634,86,52,2589156,179
59,353,696,2785,83,52,2507856,353
93,559,114,456,95,11,2877933,559
23,141,443,1774,45,83,1357149,141
63,377,114,456,47,53,1429059,377
39,237,774,3097,77,2,2321706,237
81,483,860,3442,96,4,2904312,483
70,418,393,1573,84,39,2541117,418
73,440,591,2364,74,43,2242029,440
71,425,956,3826,57,32,1731396,425
94,564,15,60,15,13,478239,564
83,496,298,1193,33,17,1014951,496
56,338,667,2667,46,43,1396929,338
52,310,805,3220,8,81,255843,310
3,18,743,2972,64,70,1921110,18
66,396,834,3338,91,28,2749884,396
2,15,776,3106,39,98,1170894,15
57,339,644,2575,3,49,107247,339
16,94,320,1278,18,67,545001,94
73,440,252,1007,76,9,2301927,440
3,18,903,3610,38,71,1141113,18
90,537,478,1913,35,50,1077150,537
62,371,107,429,20,2,618606,371
7,42,524,2098,86,40,2582220,42
41,249,195,781,69,66,2082498,249
88,528,568,2270,97,46,2936538,528
74,444,791,3164,95,59,2872377,444
68,410,57,226,37,28,1130484,410
41,249,868,3470,83,47,2502441,249
18,108,506,2024,24,63,725589,108
27,163,234,937,19,17,578151,163
83,496,623,2491,3,70,115110,496
59,353,327,1310,66,51,1997853,353
91,544,467,1868,8,33,267399,544
9,56,632,2529,17,31,512793,56
58,346,149,598,72,96,2177688,346
7,42,508,2032,87,72,2612316,42
91,544,566,2266,14,59,447477,544
5,30,227,908,10,79,301737,30
50,299,635,2540,28,44,855132,299
97,584,929,3718,39,52,1199256,584
74,444,773,3094,2,87,82461,444
97,584,740,2960,76,74,2309322,584
48,289,928,3711,93,8,2804424,289
68,410,622,2490,97,97,2930691,410
78,467,372,1490,34,64,1043592,467
85,509,546,2186,80,77,2425731,509
12,71,75,302,0,91,3873,71
81,483,713,2854,3,27,114381,483
96,573,529,2115,28,82,869046,573
11,63,976,3904,2,79,63537,63
29,175,592,2369,32,61,968883,175
10,60,138,550,57,9,1713027,60
0,-2,530,2119,42,18,1260054,-2
89,535,940,3759,29,67,896901,535
32,189,852,3410,89,86,2679858,189
33,198,209,834,41,87,1240161,198
20,119,38,150,15,8,456024,119
92,553,997,3986,60,12,1827636,553
83,496,835,3338,0,5,24915,496
21,123,407,1626,5,27,156381,123
3,18,495,1979,40,63,1201089,18
49,296,325,1300,17,38,524814,296
13,76,369,1475,88,51,2644053,76
0,-2,891,3565,66,3,1980009,-2
87,521,511,2043,87,36,2636208,521
49,296,864,3457,72,58,2174874,296
8,46,344,1374,28,29,842487,46
2,15,134,538,80,11,2400633,15
39,237,91,362,50,32,1511796,237
71,425,140,559,19,45,591435,425
79,473,97,389,40,46,1223838,473
67,404,906,3625,65,12,1970136,404
24,143,909,3636,48,62,1447386,143
29,175,457,1829,34,33,1028799,175
11,63,685,2738,8,32,243396,63
35,213,326,1303,25,84,760752,213
70,418,189,755,21,57,651171,418
82,489,339,1357,37,9,1134627,489
61,365,629,2518,69,39,2088417,365
24,143,389,1555,92,15,2767245,143
13,76,10,39,57,84,1714152,76
88,528,974,3898,67,7,2036421,528
74,444,224,897,10,75,322425,444
71,425,185,738,63,58,1911474,425
89,535,653,2612,92,22,2786766,535
85,509,714,2857,31,31,955593,509
35,213,380,1519,2,50,70650,213
37,225,786,3144,62,14,1871142,225
12,71,910,3642,46,17,1383651,71
20,119,912,3647,42,6,1266018,119
0,-2,632,2529,17,48,510144,-2
14,86,266,1063,35,75,1054425,86
49,296,115,460,69,78,2084934,296
78,467,931,3726,58,43,1763529,467
99,594,55,219,47,5,1439715,594
28,166,682,2730,30,87,908661,166
52,310,451,1806,5,84,165852,310
39,237,149,598,47,14,1421742,237
19,117,897,3586,89,31,2675793,117
46,276,90,361,88,88,2654064,276
58,346,970,3878,56,91,1697673,346
16,94,695,2779,40,5,1204815,94
60,362,680,2722,34,17,1038051,362
43,260,44,174,8,45,253035,260
36,219,727,2908,78,84,2351052,219
59,353,236,946,38,51,1157853,353
7,42,318,1271,80,52,2402256,42
46,276,22,88,90,85,2714055,276
16,94,55,219,61,48,1834944,94
40,243,659,2636,3,19,102057,243
90,537,802,3209,16,0,507000,537
19,117,574,2295,53,75,1595925,117
13,76,593,2371,43,12,1293936,76
66,396,810,3240,80,59,2419977,396
67,404,34,136,59,24,1790172,404
51,305,928,3711,34,95,1035585,305
54,323,930,3718,19,32,586296,323
64,387,426,1706,24,85,739455,387
9,56,650,2599,74,88,2222964,56
3,18,611,2442,13,17,390951,18
73,440,234,937,9,53,292059,440
46,276,692,2770,43,38,1303914,276
78,467,645,2582,4,63,143589,467
85,509,111,445,78,85,2365755,509
50,299,750,2999,77,3,2325009,299
58,346,459,1836,10,12,317436,346
22,130,626,2505,28,94,846882,130
16,94,19,74,72,68,2165004,94
62,371,399,1596,87,42,2628726,371
69,414,140,559,90,90,2720970,414
55,331,48,190,16,50,496650,331
5,30,518,2071,40,45,1201635,30
25,148,36,142,4,19,127557,148
14,86,555,2220,45,24,1354272,86
54,323,37,146,59,53,1786359,323
56,338,555,2220,97,70,2927010,338
5,30,220,880,74,77,2221731,30
66,396,167,668,74,44,2239932,396
90,537,756,3026,54,49,1647147,537
5,30,746,2985,52,84,1561752,30
66,396,71,285,61,85,1850055,396
49,296,8,32,39,71,1184913,296
61,365,542,2167,13,17,408351,365
12,71,108,432,69,37,2073711,71
30,179,653,2612,58,51,1749153,179
21,123,895,3582,55,73,1656519,123
47,285,83,331,20,96,614388,285
23,141,822,3286,33,5,996915,141
94,564,399,1596,13,59,418377,564
0,-2,509,2038,43,29,1290087,-2
99,594,536,2146,27,78,839934,594
57,339,577,2310,16,23,497169,339
64,387,333,1331,29,63,889389,387
19,117,976,3904,67,21,2015763,117
14,86,883,3534,16,88,484464,86
86,516,864,3457,79,97,2396091,516
21,123,344,1374,70,61,2106483,123
62,371,899,3598,66,80,1998840,371
34,203,325,1300,43,88,1300464,203
84,507,379,1514,74,17,2245251,507
62,371,298,1193,0,32,18696,371
97,584,445,1781,57,81,1739343,584
75,450,167,668,25,77,772731,450
98,585,747,2988,59,34,1799502,585
51,305,770,3079,75,42,2265426,305
6,39,92,370,60,51,1801953,39
88,528,169,678,95,85,2876655,528
53,320,127,508,33,70,1006110,320
87,521,332,1326,10,66,326298,521
13,76,650,2599,52,70,1564110,76
32,189,871,3485,32,32,969696,189
60,362,261,1044,2,58,78174,362
17,105,25,98,87,79,2615337,105
73,440,559,2238,6,69,202107,440
44,262,646,2586,93,91,2803473,262
27,163,876,3504,58,75,1748325,163
60,362,499,1995,69,75,2088225,362
21,123,673,2694,54,41,1626423,123
64,387,822,3286,70,89,2119467,387
30,179,897,3586,73,99,2199297,179
36,219,517,2066,0,37,10911,219
72,433,305,1219,67,18,2031654,433
74,444,424,1694,80,72,2422416,444
70,418,303,1211,65,59,1971177,418
22,130,224,897,2,64,66792,130
54,323,920,3678,24,47,736341,323
0,-2,930,3718,80,28,2400084,-2
99,594,804,3214,66,86,2009958,594
38,227,297,1186,44,22,1331466,227
37,225,145,579,95,83,2861349,225
60,362,744,2975,35,96,1068288,362
61,365,289,1156,64,50,1938450,365
32,189,625,2500,81,64,2439792,189
47,285,959,3838,16,73,494319,285
96,573,957,3830,67,61,2038983,573
18,108,626,2505,48,98,1445694,108
31,189,453,1813,27,70,819510,189
16,94,337,1346,19,72,575016,94
26,157,691,2766,68,7,2047821,157
9,56,70,281,43,97,1292991,56
21,123,96,384,22,21,666363,123
33,198,308,1232,33,68,1000104,198
92,553,760,3038,28,30,867690,553
24,143,256,1025,17,25,517275,143
84,507,814,3255,4,92,145476,507
94,564,754,3014,86,15,2608245,564
99,594,562,2247,97,86,2939958,594
87,521,622,2490,27,90,836370,521
26,157,915,3660,88,24,2647872,157
35,213,233,930,62,24,1870572,213
