A,B,C,D,E,F,G,H
31,93,345,1380,53,13,1599339,34553
12,36,273,1092,43,82,1293846,27343
11,33,372,1488,97,22,2913366,37297
8,24,681,2724,87,5,2612415,68187
33,99,510,2040,66,90,1990170,51066
32,96,350,1400,27,29,819687,35027
32,96,992,3968,70,59,2109777,99270
69,207,419,1676,57,77,1730931,41957
19,57,580,2320,23,28,695784,58023
95,285,99,396,64,75,1948725,9964
45,135,204,816,99,43,2983629,20499
24,72,581,2324,20,67,607401,58120
19,57,394,1576,0,39,5817,39400
85,255,385,1540,85,25,2575575,38585
13,39,38,152,27,96,814188,3827
97,291,962,3848,62,35,1889205,96262
22,66,881,3524,36,37,1086711,88136
56,168,372,1488,5,27,166881,37205
25,75,723,2892,60,37,1807611,72360
13,39,771,3084,80,64,2404092,77180
76,228,474,1896,57,13,1732839,47457
45,135,535,2140,38,86,1153758,53538
72,216,140,560,56,82,1701846,14056
45,135,554,2216,11,20,343560,55411
0,0,815,3260,67,75,2010225,81567
29,87,883,3532,99,0,2978700,88399
54,162,226,904,42,84,1276452,22642
51,153,510,2040,71,62,2145486,51071
95,285,544,2176,7,5,238515,54407
63,189,373,1492,79,0,2388900,37379
58,174,772,3088,44,26,1337478,77244
97,291,775,3100,72,53,2189259,77572
77,231,335,1340,64,93,1943379,33564
95,285,303,1212,42,94,1288782,30342
22,66,649,2596,26,73,786819,64926
82,246,372,1488,69,76,2094828,37269
33,99,358,1432,26,68,790104,35826
57,171,586,2344,70,97,2117391,58670
9,27,833,3332,73,60,2192880,83373
99,297,746,2984,55,37,1679811,74655
14,42,847,3388,96,43,2884329,84796
9,27,897,3588,47,21,1412763,89747
17,51,65,260,98,56,2945268,6598
77,231,192,768,96,54,2903262,19296
39,117,213,852,28,37,851811,21328
27,81,329,1316,59,79,1778337,32959
31,93,864,3456,9,77,279531,86409
95,285,304,1216,22,24,688572,30422
22,66,674,2696,92,65,2766795,67492
12,36,583,2332,94,44,2823732,58394
85,255,811,3244,59,96,1795788,81159
28,84,327,1308,89,91,2678673,32789
81,243,224,896,80,89,2424567,22480
3,9,825,3300,95,95,2851185,82595
37,111,616,2464,94,77,2831331,61694
31,93,47,188,91,79,2739537,4791
78,234,772,3088,48,85,1463655,77248
99,297,305,1220,31,98,959994,30531
38,114,321,1284,13,48,401544,32113
8,24,724,2896,64,40,1922520,72464
57,171,328,1312,84,84,2537352,32884
85,255,374,1496,13,94,415782,37413
95,285,472,1888,79,24,2398572,47279
58,174,102,408,67,33,2027499,10267
94,282,552,2208,5,48,178344,55205
73,219,285,1140,5,29,171987,28505
67,201,834,3336,18,58,560274,83418
41,123,142,568,6,84,192552,14206
85,255,376,1504,21,96,655788,37621
64,192,752,3008,2,28,79284,75202
16,48,735,2940,98,23,2944869,73598
43,129,820,3280,83,73,2503119,82083
98,294,92,368,22,59,689577,9222
37,111,821,3284,46,45,1391235,82146
43,129,193,772,30,8,912924,19330
53,159,943,3772,99,64,2986092,94399
32,96,704,2816,41,71,1239813,70441
78,234,569,2276,19,31,593493,56919
70,210,635,2540,49,30,1491090,63549
13,39,110,440,3,57,94071,11003
51,153,378,1512,54,12,1635336,37854
25,75,30,120,61,68,1837704,3061
94,282,741,2964,19,42,598326,74119
55,165,206,824,39,87,1186761,20639
67,201,653,2612,71,86,2150358,65371
82,246,634,2536,8,70,264810,63408
90,270,349,1396,45,85,1377255,34945
89,267,723,2892,31,59,956877,72331
2,6,247,988,82,57,2460771,24782
70,210,233,932,56,82,1701246,23356
20,60,80,320,93,27,2796081,8093
26,78,12,48,31,77,938031,1231
23,69,485,1940,95,63,2857089,48595
78,234,268,1072,38,65,1163595,26838
1,3,497,1988,77,62,2310486,49777
38,114,241,964,12,8,371424,24112
81,243,285,1140,93,49,2814447,28593
59,177,731,2924,86,44,2597832,73186
60,180,857,3428,8,50,258150,85708
58,174,144,576,45,2,1367406,14445
29,87,405,1620,18,86,548958,40518
91,273,793,3172,5,54,177462,79305
0,0,592,2368,36,39,1080117,59236
73,219,696,2784,5,59,172077,69605
21,63,891,3564,44,52,1326456,89144
29,87,615,2460,40,91,1208973,61540
37,111,252,1008,91,61,2741283,25291
33,99,405,1620,33,54,1000062,40533
70,210,436,1744,72,45,2181135,43672
61,183,339,1356,77,4,2328312,33977
25,75,120,480,36,86,1087758,12036
5,15,604,2416,77,28,2311584,60477
82,246,738,2952,75,34,2274702,73875
81,243,960,3840,94,44,2844432,96094
25,75,951,3804,93,29,2797587,95193
53,159,504,2016,49,32,1485996,50449
92,276,864,3456,35,6,1077618,86435
1,3,289,1156,99,41,2970423,28999
83,249,553,2212,77,27,2334981,55377
48,144,86,344,72,83,2174649,8672
46,138,959,3836,89,29,2683887,95989
18,54,762,3048,22,0,665400,76222
91,273,293,1172,26,83,807549,29326
59,177,501,2004,39,54,1187862,50139
18,54,998,3992,59,49,1775547,99859
8,24,751,3004,63,17,1892451,75163
10,30,552,2208,31,82,933246,55231
2,6,89,356,0,37,711,8900
82,246,734,2936,70,2,2124606,73470
99,297,393,1572,75,99,2279997,39375
45,135,438,1752,67,88,2023764,43867
6,18,649,2596,59,89,1772067,64959
57,171,348,1392,68,61,2057283,34868
80,240,349,1396,66,31,2004093,34966
46,138,406,1624,75,56,2263968,40675
53,159,631,2524,19,32,585996,63119
69,207,571,2284,33,94,1010982,57133
40,120,798,3192,95,11,2862033,79895
64,192,930,3720,5,10,169230,93005
25,75,31,124,26,32,787596,3126
93,279,809,3236,96,71,2908113,80996
73,219,797,3188,93,49,2812047,79793
56,168,496,1984,78,70,2357010,49678
98,294,819,3276,79,61,2399583,81979
94,282,945,3780,41,79,1258437,94541
66,198,935,3740,64,20,1939860,93564
60,180,675,2700,92,51,2778153,67592
95,285,902,3608,83,28,2518584,90283
63,189,329,1316,73,27,2208981,32973
19,57,279,1116,12,59,365877,27912
55,165,318,1272,24,10,736530,31824
62,186,214,856,90,72,2718816,21490
41,123,541,2164,65,38,1962414,54165
59,177,69,276,35,76,1067928,6935
17,51,546,2184,96,48,2885244,54696
37,111,439,1756,71,3,2141109,43971
46,138,452,1808,75,28,2263884,45275
89,267,679,2716,22,47,686841,67922
82,246,982,3928,35,86,1074858,98235
12,36,509,2036,1,81,33843,50901
83,249,850,3400,81,1,2454903,85081
37,111,638,2552,76,67,2291301,63876
73,219,783,3132,72,16,2181948,78372
65,195,513,2052,4,50,139650,51304
46,138,942,3768,89,90,2684070,94289
81,243,523,2092,91,39,2754417,52391
5,15,120,480,50,7,1501521,12050
5,15,920,3680,53,66,1591698,92053
59,177,141,564,13,85,407955,14113
27,81,667,2668,13,97,398391,66713
45,135,940,3760,81,20,2443560,94081
23,69,631,2524,22,85,667155,63122
72,216,55,220,98,8,2961624,5598
12,36,264,1056,56,72,1683816,26456
96,288,809,3236,30,88,929064,80930
90,270,218,872,47,86,1437258,21847
56,168,176,704,33,94,1007082,17633
98,294,593,2372,28,21,869463,59328
17,51,400,1600,14,4,425112,40014
37,111,967,3868,77,17,2321151,96777
85,255,818,3272,71,74,2155722,81871
9,27,484,1936,68,32,2042796,48468
66,198,443,1772,95,90,2870070,44395
93,279,85,340,87,50,2638050,8587
8,24,609,2436,37,48,1112544,60937
7,21,642,2568,16,70,482310,64216
93,279,910,3640,11,52,358056,91011
16,48,730,2920,32,35,964905,73032
19,57,495,1980,68,30,2045790,49568
12,36,371,1484,81,37,2433711,37181
83,249,841,3364,59,58,1795074,84159
3,9,870,3480,94,95,2821185,87094
88,264,265,1060,73,39,2216517,26573
26,78,611,2444,25,22,757866,61125
76,228,661,2644,15,82,473046,66115
18,54,481,1924,63,41,1895523,48163
56,168,523,2092,38,21,1156863,52338
48,144,45,180,14,15,434445,4514
95,285,85,340,14,10,448530,8514
63,189,827,3308,11,97,349191,82711
36,108,56,224,62,52,1870956,5662
47,141,366,1464,7,49,224247,36607
73,219,16,64,86,93,2602179,1686
36,108,132,528,81,18,2440854,13281
50,150,4,16,80,61,2415183,480
76,228,524,2096,72,72,2183016,52472
31,93,517,2068,46,70,1389510,51746
6,18,306,1224,48,88,1442064,30648
68,204,286,1144,10,17,320451,28610
32,96,351,1404,81,9,2439627,35181
86,258,637,2548,36,86,1106058,63736
97,291,387,1548,79,31,2399193,38779
76,228,464,1856,58,83,1763049,46458
35,105,784,3136,60,24,1810572,78460
1,3,527,2108,15,15,450345,52715
61,183,251,1004,27,0,828300,25127
47,141,530,2120,80,51,2414253,53080
50,150,513,2052,48,54,1455162,51348
29,87,785,3140,99,1,2978703,78599
12,36,327,1308,90,14,2703642,32790
83,249,606,2424,94,0,2844900,60694
32,96,309,1236,21,32,639696,30921
35,105,755,3020,86,36,2590608,75586
59,177,274,1096,11,40,347820,27411
61,183,828,3312,96,35,2898405,82896
81,243,0,0,25,17,774351,25
31,93,864,3456,40,3,1209309,86440
36,108,184,736,31,97,941091,18431
94,282,26,104,90,10,2728230,2690
39,117,105,420,88,53,2651859,10588
9,27,759,3036,47,40,1412820,75947
25,75,584,2336,32,29,967587,58432
24,72,757,3028,7,52,217356,75707
39,117,583,2332,80,8,2411724,58380
67,201,383,1532,72,67,2180301,38372
96,288,583,2332,9,86,299058,58309
32,96,787,3148,62,10,1869630,78762
70,210,289,1156,78,69,2361207,28978
65,195,250,1000,68,32,2059596,25068
40,120,786,3144,55,61,1662183,78655
27,81,348,1392,89,82,2678346,34889
11,33,169,676,81,22,2433366,16981
96,288,924,3696,99,31,2998893,92499
13,39,434,1736,35,15,1053945,43435
29,87,470,1880,26,34,788802,47026
5,15,683,2732,33,27,991581,68333
33,99,420,1680,12,86,370158,42012
96,288,926,3704,96,42,2908926,92696
65,195,816,3264,50,35,1519605,81650
8,24,490,1960,76,5,2282415,49076
38,114,290,1160,12,3,371409,29012
55,165,605,2420,59,85,1786755,60559
0,0,866,3464,54,58,1620174,86654
29,87,131,524,0,65,8895,13100
66,198,290,1160,50,46,1519938,29050
60,180,563,2252,17,36,528108,56317
12,36,603,2412,2,7,63621,60302
79,237,573,2292,39,9,1193727,57339
64,192,440,1760,50,98,1519494,44050
74,222,606,2424,98,71,2962413,60698
69,207,915,3660,55,93,1670979,91555
19,57,56,224,94,39,2825817,5694
1,3,773,3092,91,86,2730558,77391
61,183,232,928,59,92,1788576,23259
67,201,667,2668,54,70,1640310,66754
77,231,549,2196,92,20,2783160,54992
31,93,361,1444,50,86,1509558,36150
51,153,918,3672,53,90,1605570,91853
70,210,666,2664,97,15,2931045,66697
97,291,894,3576,82,75,2489325,89482
15,45,514,2056,17,40,514620,51417
31,93,402,1608,46,25,1389375,40246
21,63,185,740,34,50,1026450,18534
83,249,855,3420,45,74,1375122,85545
39,117,356,1424,72,78,2171934,35672
74,222,269,1076,78,29,2362287,26978
11,33,634,2536,7,50,213450,63407
69,207,380,1520,80,89,2420967,38080
9,27,305,1220,78,19,2342757,30578
83,249,136,544,67,94,2035182,13667
42,126,964,3856,5,79,162837,96405
91,273,996,3984,53,73,1617519,99653
96,288,339,1356,88,64,2668992,33988
41,123,525,2100,24,8,732324,52524
30,90,186,744,38,68,1149204,18638
40,120,710,2840,78,26,2352078,71078
96,288,656,2624,55,32,1678896,65655
47,141,848,3392,7,6,224118,84807
64,192,102,408,44,61,1339383,10244
63,189,874,3496,40,65,1219095,87440
65,195,230,920,10,23,319569,23010
72,216,315,1260,24,66,741798,31524
56,168,559,2236,12,17,376851,55912
27,81,714,2856,63,15,1898145,71463
87,261,167,668,43,62,1316286,16743
25,75,242,968,16,25,487575,24216
74,222,355,1420,59,51,1792353,35559
15,45,810,3240,71,6,2134518,81071
63,189,223,892,37,92,1129176,22337
14,42,123,492,81,82,2434446,12381
81,243,737,2948,34,48,1044444,73734
1,3,677,2708,91,26,2730378,67791
83,249,684,2736,55,16,1674948,68455
39,117,330,1320,81,36,2441808,33081
64,192,534,2136,12,81,379443,53412
28,84,993,3972,28,15,848445,99328
49,147,981,3924,36,4,1094712,98136
50,150,707,2828,39,16,1185048,70739
0,0,356,1424,75,5,2250015,35675
66,198,773,3092,40,78,1220034,77340
55,165,542,2168,54,52,1636656,54254
61,183,873,3492,66,37,1998411,87366
95,285,454,1816,27,29,838587,45427
49,147,697,2788,49,51,1484853,69749
21,63,635,2540,80,34,2406402,63580
3,9,933,3732,8,58,241074,93308
28,84,311,1244,74,9,2228427,31174
14,42,310,1240,60,97,1804491,31060
25,75,468,1872,50,56,1507668,46850
97,291,674,2696,53,34,1619202,67453
10,30,819,3276,81,3,2433009,81981
71,213,295,1180,90,88,2721564,29590
33,99,792,3168,67,39,2020017,79267
53,159,536,2144,7,31,225993,53607
98,294,622,2488,28,43,869529,62228
47,141,519,2076,0,15,14145,51900
52,156,85,340,16,99,495897,8516
39,117,359,1436,32,58,971874,35932
42,126,676,2704,87,2,2622606,67687
62,186,684,2736,46,99,1398897,68446
76,228,567,2268,88,35,2662905,56788
93,279,142,568,46,61,1408083,14246
48,144,626,2504,85,24,2564472,62685
74,222,364,1456,35,82,1072446,36435
6,18,847,3388,47,35,1411905,84747
76,228,323,1292,75,13,2272839,32375
91,273,347,1388,70,90,2127570,34770
65,195,942,3768,23,40,709620,94223
10,30,711,2844,4,16,123048,71104
99,297,613,2452,92,32,2789796,61392
91,273,565,2260,13,77,417531,56513
54,162,916,3664,31,58,946374,91631
54,162,595,2380,82,79,2476437,59582
34,102,95,380,74,90,2230470,9574
77,231,445,1780,3,55,113265,44503
35,105,103,412,18,72,550716,10318
12,36,138,552,90,92,2703876,13890
23,69,799,3196,26,60,787080,79926
82,246,584,2336,5,35,174705,58405
10,30,122,488,30,17,903051,12230
71,213,213,852,79,40,2391420,21379
75,225,392,1568,37,77,1132731,39237
53,159,701,2804,47,99,1426197,70147
10,30,467,1868,11,28,333084,46711
48,144,552,2208,51,41,1544523,55251
84,252,612,2448,68,34,2065302,61268
80,240,367,1468,35,7,1074021,36735
31,93,910,3640,30,61,909483,91030
45,135,383,1532,72,50,2173650,38372
5,15,61,244,16,24,481572,6116
57,171,863,3452,97,26,2927178,86397
49,147,876,3504,46,29,1394787,87646
81,243,715,2860,10,31,324393,71510
48,144,733,2932,5,43,164529,73305
68,204,858,3432,25,4,770412,85825
59,177,380,1520,23,95,707985,38023
30,90,965,3860,44,90,1329270,96544
13,39,28,112,99,40,2974020,2899
6,18,327,1308,58,95,1742085,32758
77,231,680,2720,8,48,263244,68008
14,42,874,3496,1,98,34494,87401
35,105,506,2024,76,55,2290665,50676
6,18,861,3444,79,59,2371977,86179
46,138,794,3176,68,81,2054043,79468
50,150,408,1632,40,11,1215033,40840
58,174,804,3216,79,99,2387697,80479
45,135,82,328,74,90,2233770,8274
21,63,39,156,75,6,2256318,3975
37,111,832,3328,36,95,1091385,83236
71,213,675,2700,64,22,1941366,67564
71,213,414,1656,17,44,531432,41417
7,21,267,1068,93,13,2792139,26793
51,153,557,2228,89,51,2685453,55789
14,42,554,2216,94,51,2824353,55494
86,258,906,3624,51,9,1555827,90651
94,282,871,3484,87,4,2638212,87187
34,102,116,464,76,29,2290287,11676
40,120,240,960,69,22,2082066,24069
35,105,659,2636,5,25,160575,65905
93,279,953,3812,81,3,2457909,95381
93,279,253,1012,65,86,1978158,25365
40,120,566,2264,83,86,2502258,56683
18,54,204,816,6,86,185658,20406
64,192,794,3176,2,78,79434,79402
61,183,313,1252,1,34,48402,31301
9,27,10,40,27,30,812790,1027
59,177,259,1036,95,28,2867784,25995
7,21,308,1232,11,70,332310,30811
59,177,101,404,53,28,1607784,10153
34,102,901,3604,52,38,1570314,90152
34,102,91,364,71,98,2140494,9171
12,36,957,3828,49,81,1473843,95749
91,273,430,1720,28,98,867594,43028
99,297,26,104,73,38,2219814,2673
2,6,835,3340,36,90,1080870,83536
17,51,854,3416,40,23,1205169,85440
40,120,493,1972,12,44,372132,49312
76,228,199,796,48,44,1462932,19948
33,99,957,3828,30,61,910083,95730
58,174,569,2276,46,3,1397409,56946
19,57,725,2900,89,61,2675883,72589
60,180,767,3068,55,98,1668294,76755
94,282,809,3236,58,17,1768251,80958
45,135,98,392,27,7,823521,9827
60,180,35,140,38,14,1158042,3538
64,192,985,3940,12,76,379428,98512
65,195,42,168,11,23,349569,4211
10,30,67,268,66,12,1983036,6766
57,171,190,760,92,4,2777112,19092
67,201,698,2792,39,59,1190277,69839
25,75,890,3560,50,89,1507767,89050
56,168,406,1624,57,44,1726932,40657
52,156,832,3328,26,63,795789,83226
73,219,826,3304,4,40,142020,82604
99,297,130,520,54,39,1649817,13054
95,285,230,920,35,92,1078776,23035
41,123,731,2924,11,2,342306,73111
27,81,741,2964,21,63,638289,74121
58,174,21,84,52,12,1577436,2152
45,135,430,1720,98,41,2953623,43098
35,105,31,124,94,17,2830551,3194
35,105,367,1468,67,23,2020569,36767
56,168,238,952,64,40,1936920,23864
53,159,69,276,22,86,676158,6922
67,201,291,1164,79,73,2390319,29179
13,39,165,660,39,56,1174068,16539
11,33,751,3004,91,52,2733456,75191
69,207,170,680,62,85,1880955,17062
58,174,307,1228,73,99,2207697,30773
38,114,753,3012,56,38,1691514,75356
43,129,644,2576,64,26,1932978,64464
5,15,140,560,24,49,721647,14024
61,183,849,3396,32,52,978456,84932
39,117,637,2548,16,63,491889,63716
9,27,840,3360,42,42,1262826,84042
5,15,53,212,62,74,1861722,5362
20,60,127,508,38,40,1146120,12738
85,255,475,1900,67,30,2035590,47567
79,237,702,2808,39,56,1193868,70239
24,72,855,3420,79,19,2377257,85579
10,30,429,1716,3,73,93219,42903
5,15,228,912,26,27,781581,22826
74,222,355,1420,93,71,2812413,35593
44,132,958,3832,56,80,1693440,95856
92,276,894,3576,51,93,1557879,89451
98,294,63,252,27,16,839448,6327
31,93,290,1160,41,41,1239423,29041
94,282,983,3932,55,1,1678203,98355
47,141,432,1728,4,63,134289,43204
25,75,276,1104,44,45,1327635,27644
61,183,632,2528,41,52,1248456,63241
32,96,952,3808,43,29,1299687,95243
8,24,403,1612,39,9,1172427,40339
40,120,121,484,30,42,912126,12130
72,216,817,3268,93,49,2811747,81793
74,222,626,2504,64,87,1942461,62664
63,189,161,644,51,10,1548930,16151
92,276,804,3216,87,95,2637885,80487
69,207,403,1612,91,40,2750820,40391
26,78,44,176,95,57,2857971,4495
87,261,944,3776,43,11,1316133,94443
11,33,137,548,31,93,933579,13731
78,234,866,3464,48,99,1463697,86648
58,174,977,3908,81,74,2447622,97781
96,288,261,1044,33,96,1019088,26133
48,144,965,3860,64,35,1934505,96564
84,252,716,2864,20,54,625362,71620
94,282,340,1360,52,18,1588254,34052
73,219,649,2596,67,57,2032071,64967
74,222,323,1292,34,0,1042200,32334
79,237,158,632,81,55,2453865,15881
18,54,650,2600,96,35,2885505,65096
23,69,352,1408,48,76,1447128,35248
26,78,582,2328,21,51,637953,58221
19,57,646,2584,7,86,215958,64607
91,273,992,3968,4,31,147393,99204
9,27,88,352,38,41,1142823,8838
64,192,703,2812,39,8,1189224,70339
36,108,83,332,58,4,1750812,8358
98,294,934,3736,53,32,1619496,93453
78,234,63,252,50,11,1523433,6350
40,120,625,2500,21,81,642243,62521
14,42,947,3788,25,20,754260,94725
43,129,12,48,46,15,1392945,1246
26,78,505,2020,4,45,127935,50504
68,204,291,1164,82,12,2480436,29182
44,132,628,2512,40,53,1213359,62840
21,63,547,2188,31,12,936336,54731
47,141,537,2148,26,6,794118,53726
56,168,406,1624,36,91,1097073,40636
3,9,948,3792,72,57,2161071,94872
4,12,173,692,1,20,31260,17301
62,186,373,1492,41,73,1248819,37341
42,126,831,3324,79,52,2382756,83179
69,207,397,1588,80,61,2420883,39780
19,57,313,1252,58,45,1745835,31358
74,222,39,156,66,24,2002272,3966
10,30,781,3124,80,51,2403153,78180
59,177,940,3760,89,31,2687793,94089
4,12,793,3172,76,95,2281485,79376
45,135,361,1444,4,17,133551,36104
81,243,790,3160,19,64,594492,79019
4,12,665,2660,32,25,961275,66532
36,108,110,440,74,44,2230932,11074
74,222,897,3588,27,94,832482,89727
14,42,934,3736,34,46,1024338,93434
20,60,724,2896,18,31,546093,72418
29,87,286,1144,26,41,788823,28626
77,231,470,1880,25,90,773370,47025
23,69,210,840,73,8,2196924,21073
4,12,54,216,85,39,2551317,5485
42,126,739,2956,63,93,1902879,73963
52,156,602,2408,50,16,1515648,60250
52,156,612,2448,94,38,2835714,61294
59,177,886,3544,52,35,1577805,88652
53,159,904,3616,12,1,375903,90412
79,237,33,132,74,84,2243952,3374
74,222,814,3256,95,80,2872440,81495
77,231,382,1528,11,71,353313,38211
97,291,63,252,4,33,149199,6304
2,6,401,1604,92,87,2760861,40192
49,147,91,364,86,29,2594787,9186
94,282,613,2452,60,20,1828260,61360
85,255,949,3796,16,15,505545,94916
11,33,275,1100,30,91,903573,27530
58,174,979,3916,92,55,2777565,97992
7,21,158,632,37,84,1112352,15837
31,93,762,3048,28,6,849318,76228
71,213,288,1152,87,36,2631408,28887
79,237,239,956,89,30,2693790,23989
17,51,849,3396,53,31,1595193,84953
98,294,938,3752,80,21,2429463,93880
91,273,664,2656,70,21,2127363,66470
55,165,182,728,37,2,1126506,18237
25,75,696,2784,64,2,1927506,69664
86,258,273,1092,29,36,895908,27329
17,51,631,2524,48,38,1445214,63148
56,168,582,2328,89,69,2687007,58289
65,195,845,3380,49,10,1489530,84549
97,291,846,3384,93,42,2819226,84693
55,165,41,164,0,44,16632,4100
43,129,246,984,70,9,2112927,24670
76,228,803,3212,95,15,2872845,80395
40,120,902,3608,76,63,2292189,90276
3,9,816,3264,71,77,2131131,81671
32,96,483,1932,44,54,1329762,48344
40,120,970,3880,14,26,432078,97014
67,201,156,624,89,17,2690151,15689
86,258,91,364,33,75,1016025,9133
69,207,57,228,26,91,800973,5726
86,258,7,28,47,52,1435956,747
69,207,415,1660,11,26,350778,41511
96,288,530,2120,26,55,808965,53026
39,117,796,3184,62,13,1871739,79662
52,156,452,1808,74,25,2235675,45274
16,48,692,2768,53,68,1595004,69253
92,276,896,3584,47,67,1437801,89647
85,255,302,1208,92,16,2785548,30292
31,93,284,1136,20,4,609312,28420
45,135,180,720,78,73,2353719,18078
66,198,369,1476,90,72,2720016,36990
54,162,378,1512,35,73,1066419,37835
54,162,378,1512,87,55,2626365,37887
24,72,1,4,21,36,637308,121
21,63,596,2384,11,92,336576,59611
89,267,2,8,79,28,2396784,279
17,51,402,1608,31,14,935142,40231
29,87,652,2608,44,40,1328820,65244
72,216,538,2152,75,28,2271684,53875
85,255,174,696,81,31,2455593,17481
51,153,632,2528,87,75,2625525,63287
16,48,842,3368,32,94,965082,84232
52,156,135,540,46,60,1395780,13546
80,240,749,2996,80,34,2424102,74980
21,63,537,2148,44,1,1326303,53744
88,264,935,3740,73,32,2216496,93573
52,156,193,772,78,71,2355813,19378
56,168,304,1216,51,57,1546971,30451
91,273,319,1276,41,1,1257303,31941
73,219,922,3688,29,45,892035,92229
36,108,424,1696,86,13,2590839,42486
24,72,196,784,79,24,2377272,19679
62,186,184,736,60,41,1818723,18460
6,18,459,1836,12,75,362025,45912
71,213,493,1972,8,46,261438,49308
96,288,880,3520,81,90,2459070,88081
81,243,889,3556,15,79,474537,88915
69,207,418,1672,70,37,2120811,41870
53,159,430,1720,47,49,1426047,43047
75,225,951,3804,26,4,802512,95126
38,114,664,2656,35,17,1061451,66435
7,21,273,1092,30,38,902214,27330
60,180,200,800,98,73,2958219,20098
48,144,359,1436,6,95,194685,35906
17,51,64,256,79,83,2375349,6479
46,138,596,2384,47,36,1423908,59647
38,114,838,3352,37,75,1121625,83837
75,225,258,1032,46,51,1402653,25846
60,180,920,3680,57,52,1728156,92057
41,123,143,572,34,64,1032492,14334
20,60,234,936,60,52,1806156,23460
72,216,476,1904,51,22,1551666,47651
75,225,774,3096,5,53,172659,77405
74,222,64,256,84,45,2542335,6484
21,63,266,1064,69,13,2076339,26669
44,132,622,2488,8,77,253431,62208
24,72,752,3008,63,87,1897461,75263
66,198,198,792,94,23,2839869,19894
73,219,13,52,6,5,201915,1306
51,153,794,3176,59,20,1785360,79459
41,123,348,1392,53,12,1602336,34853
77,231,49,196,81,63,2453289,4981
71,213,414,1656,81,18,2451354,41481
11,33,72,288,96,56,2883468,7296
16,48,505,2020,18,7,544821,50518
19,57,827,3308,2,9,65727,82702
35,105,344,1376,5,98,160794,34405
2,6,287,1148,2,93,60879,28702
69,207,413,1652,82,32,2480796,41382
93,279,534,2136,26,29,807987,53426
9,27,243,972,34,39,1022817,24334
26,78,582,2328,2,94,68082,58202
15,45,865,3460,66,14,1984542,86566
68,204,288,1152,93,65,2810595,28893
48,144,959,3836,48,82,1454646,95948
66,198,925,3700,53,29,1609887,92553
94,282,738,2952,31,75,958425,73831
62,186,572,2288,6,77,198831,57206
31,93,246,984,36,28,1089384,24636
73,219,231,924,15,18,471954,23115
39,117,602,2408,24,1,731703,60224
50,150,114,456,75,20,2265060,11475
62,186,751,3004,57,67,1728801,75157
66,198,378,1512,2,14,79842,37802
14,42,558,2232,72,86,2164458,55872
86,258,840,3360,99,67,2996001,84099
69,207,585,2340,65,35,1970805,58565
9,27,274,1096,58,23,1742769,27458
98,294,857,3428,87,29,2639487,85787
17,51,58,232,67,8,2015124,5867
3,9,348,1392,42,91,1261173,34842
78,234,258,1032,57,35,1733505,25857
90,270,842,3368,84,90,2547270,84284
65,195,80,320,21,70,649710,8021
33,99,86,344,91,98,2740194,8691
51,153,99,396,43,63,1305489,9943
99,297,545,2180,13,85,419955,54513
88,264,462,1848,66,90,2006670,46266
5,15,933,3732,68,89,2041767,93368
85,255,850,3400,25,5,775515,85025
47,141,112,448,36,46,1094238,11236
11,33,913,3652,30,80,903540,91330
11,33,273,1092,3,27,93381,27303
93,279,588,2352,4,24,147972,58804
31,93,904,3616,45,80,1359540,90445
48,144,480,1920,91,58,2744574,48091
93,279,76,304,52,79,1588137,7652
40,120,708,2832,51,90,1542270,70851
32,96,369,1476,60,98,1809894,36960
17,51,400,1600,50,4,1505112,40050
23,69,549,2196,40,37,1207011,54940
54,162,632,2528,72,66,2176398,63272
66,198,15,60,14,46,439938,1514
0,0,316,1264,62,93,1860279,31662
62,186,753,3012,60,0,1818600,75360
71,213,120,480,60,0,1821300,12060
11,33,105,420,65,24,1953372,10565
85,255,820,3280,98,93,2965779,82098
3,9,419,1676,61,75,1831125,41961
54,162,616,2464,49,94,1486482,61649
53,159,244,976,25,45,766035,24425
86,258,500,2000,7,96,236088,50007
79,237,294,1176,30,45,923835,29430
6,18,887,3548,75,73,2252019,88775
48,144,648,2592,36,45,1094535,64836
8,24,488,1952,22,54,662562,48822
89,267,409,1636,7,42,236826,40907
57,171,360,1440,49,88,1487364,36049
93,279,865,3460,43,2,1317906,86543
80,240,86,344,2,59,84177,8602
46,138,899,3596,54,63,1633989,89954
22,66,983,3932,49,55,1476765,98349
26,78,369,1476,49,62,1477986,36949
60,180,587,2348,61,81,1848243,58761
34,102,935,3740,26,24,790272,93526
36,108,400,1600,28,98,851094,40028
72,216,780,3120,38,63,1161789,78038
45,135,258,1032,4,65,133695,25804
88,264,777,3108,68,85,2066655,77768
46,138,693,2772,90,7,2713821,69390
11,33,221,884,73,1,2193303,22173
95,285,18,72,48,15,1468545,1848
77,231,881,3524,2,2,83106,88102
91,273,213,852,33,42,1017426,21333
19,57,639,2556,37,89,1115967,63937
16,48,742,2968,16,77,485031,74216
59,177,320,1280,68,16,2057748,32068
14,42,828,3312,38,48,1144344,82838
41,123,135,540,57,64,1722492,13557
51,153,418,1672,23,73,705519,41823
49,147,970,3880,72,68,2174904,97072
66,198,528,2112,96,78,2900034,52896
69,207,520,2080,69,45,2090835,52069
16,48,980,3920,92,1,2764803,98092
23,69,667,2668,79,52,2377056,66779
29,87,761,3044,40,55,1208865,76140
77,231,983,3932,48,27,1463181,98348
77,231,905,3620,52,98,1583394,90552
