A,B,C,D,E,F,G,H
82,492,434,1738,16,47,504741,43416
79,475,174,698,24,68,743904,17424
66,398,570,2278,84,45,2539935,57084
51,307,521,2084,98,81,2955543,52198
37,223,523,2093,27,49,821247,52327
98,586,809,3237,61,54,1859562,80961
93,556,699,2797,64,36,1948008,69964
16,99,913,3651,74,41,2224923,91374
83,498,524,2094,40,81,1225143,52440
63,381,454,1815,98,95,2959185,45498
6,38,549,2198,39,28,1171884,54939
99,596,69,276,20,9,629727,6920
78,468,509,2034,46,94,1403682,50946
73,441,946,3784,7,46,232038,94607
7,43,495,1980,40,97,1202391,49540
81,489,700,2801,18,40,564420,70018
14,86,565,2262,46,20,1384260,56546
27,161,590,2358,64,68,1928304,59064
91,546,2,9,46,92,1407576,246
61,365,527,2110,12,37,378411,52712
3,16,6,23,62,23,1860969,662
70,418,209,838,61,24,1851072,20961
74,441,156,625,98,37,2962311,15698
11,68,654,2617,8,13,243339,65408
40,241,513,2050,3,84,102252,51303
46,279,689,2758,33,21,1003863,68933
87,523,990,3958,38,43,1166229,99038
79,475,195,781,14,61,443883,19514
3,16,938,3750,64,98,1921194,93864
66,398,115,458,91,97,2750091,11591
2,12,850,3399,8,78,240834,85008
85,509,204,815,97,61,2935683,20497
90,542,942,3770,52,95,1587285,94252
4,24,360,1440,96,5,2881215,36096
41,245,713,2850,67,27,2022381,71367
51,307,429,1717,65,4,1965312,42965
97,581,692,2767,18,63,569289,69218
65,389,843,3373,59,53,1789659,84359
96,573,283,1134,22,35,688905,28322
21,126,757,3028,22,45,666435,75722
54,326,514,2054,59,60,1786380,51459
29,171,674,2697,18,9,548727,67418
13,75,583,2333,71,9,2133927,58371
88,526,79,318,42,22,1286466,7942
6,38,600,2402,78,83,2342049,60078
10,60,89,358,16,48,483144,8916
42,253,5,19,37,8,1122624,537
11,68,92,367,41,71,1233513,9241
30,182,145,580,61,7,1839021,14561
1,4,605,2418,97,69,2910507,60597
53,319,457,1830,34,69,1036107,45734
99,596,319,1278,37,9,1139727,31937
99,596,809,3237,58,23,1769769,80958
18,107,640,2558,14,99,425697,64014
96,573,122,487,28,0,868800,12228
19,113,98,391,72,96,2165988,9872
36,214,834,3334,82,93,2471079,83482
41,245,424,1698,86,50,2592450,42486
97,581,59,235,40,41,1229223,5940
57,340,504,2015,0,26,17178,50400
51,307,955,3818,50,16,1515348,95550
30,182,797,3190,39,91,1179273,79739
62,369,953,3812,51,97,1548891,95351
63,381,50,198,56,66,1699098,5056
85,509,17,68,23,70,715710,1723
10,60,939,3755,86,7,2583021,93986
33,199,710,2840,89,39,2680017,71089
77,461,726,2902,17,72,533316,72617
81,489,615,2462,36,55,1104465,61536
15,93,613,2452,4,95,124785,61304
74,441,468,1870,6,45,202335,46806
33,199,613,2452,88,89,2650167,61388
72,429,428,1710,49,13,1491639,42849
24,144,163,654,9,98,277494,16309
6,38,245,979,59,78,1772034,24559
15,93,100,402,93,26,2794578,10093
73,441,252,1007,74,61,2242083,25274
27,161,662,2650,89,33,2678199,66289
14,86,978,3913,2,17,64251,97802
86,514,702,2806,90,92,2726076,70290
50,297,809,3237,4,16,135048,80904
15,93,521,2084,76,7,2284521,52176
33,199,258,1030,15,33,459999,25815
15,93,744,2974,60,19,1804557,74460
70,418,82,328,29,65,891195,8229
96,573,610,2438,3,91,119073,61003
40,241,389,1554,57,87,1722261,38957
99,596,286,1143,72,59,2189877,28672
59,356,492,1970,3,7,107721,49203
27,161,82,328,39,34,1178202,8239
81,489,121,486,0,18,24354,12100
66,398,788,3154,80,71,2420013,78880
64,381,519,2078,3,39,109317,51903
85,509,273,1094,53,44,1615632,27353
46,279,851,3406,20,62,613986,85120
76,455,439,1754,41,73,1253019,43941
11,68,539,2154,23,36,693408,53923
54,326,814,3255,72,87,2176461,81472
22,134,113,452,83,63,2496789,11383
14,86,245,979,8,9,244227,24508
0,2,324,1297,89,29,2670087,32489
48,288,446,1784,66,86,1994658,44666
34,201,743,2970,61,62,1840386,74361
86,514,194,774,6,13,205839,19406
37,223,747,2986,71,18,2141154,74771
84,504,851,3406,54,3,1645209,85154
75,447,872,3487,58,57,1762671,87258
45,272,213,853,44,72,1333716,21344
54,326,383,1533,9,78,286434,38309
13,75,223,891,48,51,1444053,22348
3,16,743,2970,54,27,1620981,74354
90,542,931,3722,19,95,597285,93119
35,210,747,2986,29,77,880731,74729
32,195,97,386,78,86,2349858,9778
74,441,174,698,79,87,2392461,17479
44,267,475,1902,6,21,193263,47506
27,161,513,2050,23,90,698370,51323
84,504,343,1370,12,39,385317,34312
83,498,238,951,13,53,415059,23813
2,12,114,458,77,82,2310846,11477
35,210,430,1721,25,50,760650,43025
20,118,989,3954,66,21,1986063,98966
77,461,879,3516,93,29,2813187,87993
6,38,352,1409,71,58,2131974,35271
50,297,591,2365,5,5,165015,59105
19,113,846,3383,51,91,1535973,84651
73,441,585,2338,57,47,1732041,58557
7,43,34,137,45,61,1352283,3445
45,272,12,46,48,85,1453755,1248
42,253,297,1188,54,11,1632633,29754
92,555,907,3628,89,52,2697756,90789
94,566,266,1062,14,70,448410,26614
61,365,931,3722,95,30,2868390,93195
78,468,534,2137,77,33,2333499,53477
95,567,715,2859,0,99,28797,71500
96,573,116,466,52,73,1589019,11652
12,75,111,445,81,41,2433723,11181
34,201,536,2143,13,47,400341,53613
3,16,303,1210,11,70,331110,30311
77,461,482,1928,25,46,773238,48225
42,253,762,3049,74,28,2232684,76274
30,182,53,210,73,56,2199168,5373
98,586,51,205,82,27,2489481,5182
35,210,315,1260,60,47,1810641,31560
68,409,544,2177,16,40,500520,54416
8,47,965,3862,79,98,2372694,96579
93,556,708,2831,18,65,568095,70818
40,241,399,1595,6,0,192000,39906
85,509,797,3190,53,44,1615632,79753
41,245,160,641,98,52,2952456,16098
37,223,371,1483,97,67,2921301,37197
40,241,79,318,91,93,2742279,7991
83,498,754,3016,79,98,2395194,75479
17,100,419,1674,56,80,1685340,41956
40,241,309,1237,72,31,2172093,30972
37,223,19,78,13,84,401352,1913
5,29,211,846,74,60,2221680,21174
18,107,308,1230,0,0,5400,30800
50,297,850,3399,99,83,2985249,85099
56,334,636,2545,22,88,677064,63622
4,24,635,2539,87,29,2611287,63587
95,567,340,1358,75,98,2278794,34075
60,359,347,1386,4,25,138075,34704
70,418,52,207,72,37,2181111,5272
98,586,787,3148,34,40,1049520,78734
50,297,252,1007,52,45,1575135,25252
2,12,113,452,56,16,1680648,11356
62,369,754,3016,42,1,1278603,75442
26,154,160,641,63,4,1897812,16063
5,29,660,2640,88,74,2641722,66088
28,166,650,2600,34,38,1028514,65034
34,201,186,746,91,54,2740362,18691
56,334,700,2801,89,73,2687019,70089
32,195,993,3972,52,72,1569816,99352
69,411,239,956,24,48,740844,23924
12,75,685,2741,69,98,2073894,68569
52,312,16,66,97,15,2925645,1697
66,398,861,3442,67,24,2029872,86167
95,567,100,402,8,67,268701,10008
71,429,389,1554,45,4,1371312,38945
46,279,16,66,94,48,2833944,1694
5,29,563,2250,55,72,1651716,56355
9,57,543,2170,23,13,692739,54323
22,134,509,2034,64,96,1926888,50964
87,523,798,3192,2,87,86361,79802
58,350,515,2058,26,98,797694,51526
5,29,891,3566,44,43,1321629,89144
18,107,758,3030,21,41,635523,75821
60,359,962,3848,38,22,1158066,96238
26,154,779,3116,83,83,2498049,77983
42,253,390,1560,51,76,1542828,39051
61,365,413,1650,24,24,738372,41324
65,389,306,1222,83,8,2509524,30683
64,381,767,3068,2,85,79455,76702
78,468,425,1700,53,31,1613493,42553
88,526,315,1260,87,84,2636652,31587
79,475,629,2517,27,52,833856,62927
44,267,306,1222,88,1,2653203,30688
68,409,16,66,26,88,800664,1626
63,381,389,1554,25,73,769119,38925
16,99,622,2488,75,57,2254971,62275
66,398,606,2426,3,17,109851,60603
0,2,994,3976,78,49,2340147,99478
95,567,822,3287,97,70,2938710,82297
98,586,287,1147,93,23,2819469,28793
93,556,137,550,8,89,268167,13708
70,418,298,1194,77,11,2331033,29877
61,365,706,2825,59,38,1788414,70659
6,38,371,1483,0,68,2004,37100
53,319,1,3,62,27,1875981,162
60,359,326,1306,49,62,1488186,32649
92,555,765,3058,81,5,2457615,76581
75,447,256,1026,29,99,892797,25629
57,340,922,3688,83,17,2507151,92283
5,29,159,636,99,90,2971770,15999
41,245,331,1325,7,6,222318,33107
88,526,523,2093,73,45,2216535,52373
33,199,364,1454,86,83,2590149,36486
41,245,306,1222,77,54,2322462,30677
42,253,57,229,94,44,2832732,5794
81,489,742,2969,17,85,534555,74217
32,195,99,396,12,49,369747,9912
98,586,373,1490,34,55,1049565,37334
15,93,292,1170,12,18,364554,29212
13,75,79,318,3,82,94146,7903
22,134,114,458,75,98,2256894,11475
72,429,102,406,94,85,2841855,10294
52,312,217,866,22,52,675756,21722
78,468,666,2664,99,99,2993697,66699
92,555,887,3548,42,85,1287855,88742
44,267,392,1569,5,8,163224,39205
36,214,61,243,99,76,2981028,6199
0,2,457,1830,48,38,1440114,45748
47,279,630,2520,83,59,2504277,63083
59,356,382,1528,46,22,1397766,38246
91,546,566,2263,4,24,147372,56604
27,161,225,902,85,89,2558367,22585
73,441,839,3358,96,5,2901915,83996
84,504,268,1072,86,79,2605437,26886
79,475,873,3491,16,40,503820,87316
66,398,280,1119,2,57,79971,28002
87,523,937,3746,19,60,596280,93719
63,381,635,2539,79,46,2389038,63579
54,326,294,1174,5,70,166410,29405
12,75,918,3672,10,99,303897,91810
50,297,555,2219,21,35,645105,55521
13,75,981,3925,26,50,784050,98126
32,195,769,3075,20,85,609855,76920
19,113,121,486,22,56,665868,12122
73,441,624,2494,42,64,1282092,62442
68,409,505,2022,88,16,2660448,50588
34,201,83,332,5,11,160233,8305
32,195,757,3028,88,48,2649744,75788
51,307,436,1743,59,45,1785435,43659
48,288,552,2210,41,91,1244673,55241
78,468,337,1346,86,62,2603586,33786
34,201,939,3755,37,3,1120209,93937
81,489,253,1014,25,16,774348,25325
76,455,376,1502,39,4,1192812,37639
87,523,900,3601,41,73,1256319,90041
5,29,720,2878,42,19,1261557,72042
2,12,515,2058,80,81,2400843,51580
2,12,793,3173,55,47,1650741,79355
96,573,480,1921,71,79,2159037,48071
86,514,552,2210,86,45,2605935,55286
75,447,859,3434,41,36,1252608,85941
44,267,670,2681,51,42,1543326,67051
80,480,577,2306,73,77,2214231,57773
40,241,227,908,19,90,582270,22719
44,267,545,2178,29,20,883260,54529
33,199,613,2452,66,37,1990011,61366
65,389,819,3278,35,84,1069752,81935
24,144,809,3237,57,29,1717287,80957
37,223,397,1587,24,94,731382,39724
12,75,474,1895,61,82,1833846,47461
73,441,961,3842,78,0,2361900,96178
97,581,946,3784,90,58,2729274,94690
17,100,344,1376,36,80,1085340,34436
51,307,888,3551,51,22,1545366,88851
54,326,185,739,19,39,586317,18519
59,356,176,705,81,92,2447976,17681
65,389,430,1721,47,51,1429653,43047
0,2,176,705,32,80,960240,17632
23,139,221,883,51,80,1537140,22151
55,328,992,3967,92,87,2776761,99292
52,312,142,569,33,92,1005876,14233
92,555,566,2263,77,9,2337627,56677
62,369,445,1779,90,28,2718684,44590
57,340,797,3190,98,16,2957148,79798
76,455,232,926,84,4,2542812,23284
15,93,218,870,55,31,1654593,21855
0,2,724,2895,36,7,1080021,72436
40,241,159,636,11,62,342186,15911
90,542,199,797,23,14,717042,19923
6,38,196,786,0,30,1890,19600
7,43,121,486,92,26,2762178,12192
68,409,724,2895,46,61,1400583,72446
41,245,599,2397,91,41,2742423,59991
61,365,378,1513,82,92,2478576,37882
88,526,231,923,91,52,2756556,23191
81,489,317,1270,71,92,2154576,31771
43,261,889,3557,57,32,1722996,88957
47,279,150,600,16,13,494139,15016
97,581,703,2810,5,98,179394,70305
42,253,716,2864,89,55,2682765,71689
76,455,749,2994,28,53,862959,74928
61,365,331,1325,64,3,1938309,33164
71,429,733,2934,73,83,2211549,73373
46,279,363,1452,46,94,1394082,36346
19,113,191,762,8,46,245838,19108
78,468,648,2592,84,90,2543670,64884
4,24,1,3,86,17,2581251,186
59,356,200,799,5,22,167766,20005
53,319,790,3160,51,15,1545945,79051
7,43,744,2974,86,94,2582382,74486
78,468,70,282,62,88,1883664,7062
54,326,511,2044,54,50,1636350,51154
2,12,201,806,96,73,2880819,20196
33,199,176,705,21,12,639936,17621
34,201,344,1376,30,64,910392,34430
47,279,799,3194,2,19,74157,79902
47,279,739,2958,50,76,1514328,73950
37,223,561,2242,15,15,461145,56115
52,312,962,3848,51,9,1545627,96251
8,47,129,514,16,79,482637,12916
53,319,433,1730,81,7,2445921,43381
34,201,392,1569,65,61,1960383,39265
64,381,590,2358,72,73,2179419,59072
3,16,717,2870,33,98,991194,71733
73,441,561,2242,43,48,1312044,56143
83,498,835,3338,60,57,1825071,83560
34,201,585,2338,25,99,760497,58525
46,279,831,3326,22,62,673986,83122
62,369,61,243,60,19,1818657,6160
70,418,582,2329,13,22,411066,58213
90,542,286,1143,50,85,1527255,28650
18,107,226,905,52,97,1565691,22652
96,573,1,3,53,81,1619043,153
55,328,895,3582,68,68,2056704,89568
73,441,258,1030,80,75,2422125,25880
41,245,739,2958,9,65,282495,73909
9,57,26,102,48,57,1442871,2648
70,418,382,1528,58,13,1761039,38258
31,188,473,1891,41,46,1239438,47341
34,201,168,670,21,32,640296,16821
93,556,816,3263,95,73,2878119,81695
79,475,136,542,13,44,413832,13613
85,509,447,1789,18,99,565797,44718
44,267,921,3684,17,93,523479,92117
44,267,549,2198,45,80,1363440,54945
6,38,724,2895,18,89,542067,72418
27,161,825,3301,76,29,2288187,82576
48,288,943,3772,8,37,254511,94308
50,297,638,2551,96,74,2895222,63896
11,68,615,2462,49,0,1473300,61549
93,556,173,693,29,33,897999,17329
50,297,852,3409,36,33,1095099,85236
30,182,810,3239,20,25,609075,81020
13,75,61,243,38,95,1144185,6138
18,107,792,3166,67,88,2015664,79267
62,369,435,1741,71,24,2148672,43571
78,468,97,386,77,24,2333472,9777
74,441,800,3201,14,17,442251,80014
92,555,215,860,19,96,597888,21519
49,295,417,1669,93,40,2804820,41793
33,199,815,3258,2,85,70155,81502
88,526,661,2642,20,25,626475,66120
22,134,696,2786,11,63,336789,69611
2,12,418,1672,18,10,540630,41818
61,365,338,1353,72,11,2178333,33872
98,586,357,1429,51,6,1559418,35751
19,113,170,682,23,88,695964,17023
24,144,184,736,71,2,2137206,18471
20,118,264,1058,26,43,786129,26426
53,319,792,3166,68,72,2056116,79268
74,441,922,3688,47,4,1432212,92247
62,369,449,1794,6,36,198708,44906
57,340,332,1326,74,99,2237397,33274
5,29,248,994,56,75,1681725,24856
56,334,848,3391,24,41,736923,84824
44,267,376,1502,52,76,1573428,37652
2,12,682,2730,40,73,1200819,68240
80,480,444,1777,76,44,2304132,44476
40,241,817,3267,16,32,492096,81716
22,134,694,2776,33,87,996861,69433
57,340,898,3592,64,54,1937262,89864
62,369,91,364,39,29,1188687,9139
47,279,295,1181,22,21,674163,29522
36,214,97,386,35,94,1061082,9735
94,566,874,3497,36,63,1108389,87436
90,542,3,11,51,1,1557003,351
14,86,534,2137,70,82,2104446,53470
15,93,477,1910,92,63,2764689,47792
15,93,200,799,71,82,2134746,20071
87,523,610,2438,50,55,1526265,61050
9,57,72,286,70,16,2102748,7270
21,126,498,1993,12,78,366534,49812
44,267,854,3414,82,76,2473428,85482
94,566,100,402,99,33,2998299,10099
14,86,124,496,22,58,664374,12422
90,542,606,2426,63,2,1917006,60663
77,461,46,186,25,58,773274,4625
10,60,181,725,2,8,63024,18102
31,188,547,2189,26,34,789402,54726
22,134,123,493,65,77,1956831,12365
26,154,881,3525,96,38,2887914,88196
45,272,9,34,9,27,283581,909
22,134,803,3214,78,5,2346615,80378
16,99,875,3499,66,4,1984812,87566
10,60,266,1062,72,88,2163264,26672
75,447,17,68,61,70,1852710,1761
59,356,288,1154,40,97,1217991,28840
14,86,106,424,73,7,2194221,10673
69,411,585,2338,44,81,1340943,58544
65,389,456,1823,29,28,889584,45629
98,586,776,3102,25,54,779562,77625
0,2,676,2703,60,3,1800009,67660
29,171,429,1717,71,58,2138874,42971
44,267,902,3609,1,79,43437,90201
16,99,549,2198,29,46,874938,54929
16,99,712,2848,10,69,305007,71210
71,429,266,1062,41,89,1251567,26641
38,226,603,2414,33,30,1001490,60333
33,199,617,2470,86,12,2589936,61786
84,504,373,1490,20,31,625293,37320
47,279,500,2001,69,60,2084280,50069
75,447,496,1983,6,15,202545,49606
34,201,165,660,49,95,1480485,16549
94,566,811,3246,1,0,58200,81101
23,139,978,3913,84,42,2527026,97884
96,573,658,2632,75,7,2278821,65875
51,307,59,235,52,11,1575333,5952
84,504,796,3183,9,9,295227,79609
75,447,126,506,98,58,2962674,12698
85,509,264,1058,60,3,1825509,26460
77,461,685,2741,41,80,1253340,68541
76,455,292,1170,83,6,2512818,29283
94,566,108,430,94,45,2848335,10894
0,2,742,2969,39,21,1170063,74239
94,566,637,2547,99,14,2998242,63799
65,389,670,2681,24,30,739590,67024
60,359,491,1962,48,16,1458048,49148
24,144,578,2314,57,6,1717218,57857
76,455,927,3709,6,52,202956,92706
43,261,656,2626,28,26,852978,65628
47,279,32,127,7,39,224217,3207
37,223,694,2776,1,41,41223,69401
70,418,293,1170,97,56,2931168,29397
37,223,745,2980,99,87,2981361,74599
81,489,249,998,24,84,744552,24924
72,429,230,920,56,89,1701867,23056
3,16,305,1218,29,79,871137,30529
27,161,321,1282,47,10,1418130,32147
80,480,344,1376,74,43,2244129,34474
76,455,669,2677,47,51,1432953,66947
52,312,512,2050,68,82,2055846,51268
8,47,345,1378,81,68,2432604,34581
96,573,38,153,39,13,1198839,3839
49,295,730,2918,74,78,2234934,73074
65,389,645,2581,33,61,1009683,64533
92,555,940,3761,36,70,1107810,94036
47,279,939,3755,20,98,614394,93920
95,567,983,3931,19,54,598662,98319
64,381,660,2640,88,37,2659311,66088
62,369,854,3414,56,87,1698861,85456
78,468,915,3662,75,72,2273616,91575
41,245,309,1237,77,47,2322441,30977
68,409,97,386,99,95,2990685,9799
47,279,971,3885,30,72,914316,97130
9,57,739,2958,19,5,572715,73919
48,288,593,2373,84,46,2534538,59384
46,279,8,32,90,71,2714013,890
41,245,522,2088,57,0,1722300,52257
23,139,981,3925,55,20,1656960,98155
76,455,571,2282,53,30,1612890,57153
79,475,678,2710,81,83,2453949,67881
7,43,578,2314,79,53,2372259,57879
93,556,825,3301,12,47,388041,82512
2,12,288,1154,56,69,1680807,28856
95,567,488,1952,34,13,1048539,48834
86,514,149,595,11,21,355863,14911
45,272,548,2191,31,84,943752,54831
82,492,997,3986,28,36,864708,99728
25,152,451,1806,50,14,1507542,45150
4,24,92,367,45,41,1351323,9245
0,2,261,1044,13,66,390198,26113
26,154,823,3294,7,79,218037,82307
43,261,452,1809,49,4,1482912,45249
69,411,778,3112,76,38,2300814,77876
75,447,798,3192,1,17,52551,79801
74,441,856,3423,30,88,922464,85630
61,365,881,3525,24,5,738315,88124
78,468,477,1910,87,61,2633583,47787
37,223,585,2338,94,1,2831103,58594
52,312,612,2446,42,35,1275705,61242
5,29,848,3391,81,2,2431506,84881
8,47,410,1638,25,20,752460,41025
23,139,924,3697,62,39,1867017,92462
11,68,452,1809,79,63,2373489,45279
8,47,975,3899,56,39,1682517,97556
31,188,751,3006,98,5,2949315,75198
84,504,285,1142,71,25,2155275,28571
86,514,977,3906,65,75,1976025,97765
46,279,867,3467,98,96,2954088,86798
23,139,278,1114,13,56,397068,27813
20,118,121,486,95,15,2856045,12195
21,126,604,2415,63,52,1896456,60463
8,47,669,2677,87,27,2612481,66987
88,526,504,2015,97,48,2936544,50497
4,24,554,2214,99,14,2971242,55499
89,536,414,1657,3,9,116727,41403
1,4,154,615,35,76,1050528,15435
90,542,527,2110,31,51,957153,52731
38,226,928,3713,19,92,581676,92819
1,4,627,2510,72,91,2160573,62772
61,365,554,2214,53,77,1608531,55453
18,107,272,1089,37,94,1115682,27237
48,288,426,1702,39,1,1184403,42639
41,245,579,2314,93,15,2802345,57993
3,16,572,2287,10,70,301110,57210
69,411,984,3934,31,61,950883,98431
79,475,565,2262,11,69,353907,56511
19,113,851,3406,53,88,1595964,85153
42,253,993,3972,26,80,792840,99326
21,126,94,377,6,15,186345,9406
18,107,716,2864,85,73,2555619,71685
37,223,664,2656,0,54,11262,66400
86,514,910,3640,20,8,625824,91020
59,356,720,2878,9,13,287739,72009
27,161,72,286,55,91,1658373,7255
56,334,637,2547,24,7,736821,63724
31,188,30,121,69,32,2079396,3069
31,188,538,2151,15,8,459324,53815
36,214,50,198,93,85,2801055,5093
64,381,271,1084,72,68,2179404,27172
39,236,231,923,83,85,2501955,23183
8,47,483,1932,68,97,2042691,48368
85,509,704,2815,39,42,1195626,70439
61,365,94,377,5,80,168540,9405
48,288,707,2829,39,83,1184649,70739
61,365,146,586,92,8,2778324,14692
67,404,301,1204,16,47,500241,30116
41,245,134,536,71,44,2142432,13471
7,43,75,299,83,72,2492316,7583
64,381,288,1154,67,12,2029236,28867
1,4,92,367,61,98,1830594,9261
56,334,510,2038,2,27,76881,51002
83,498,631,2523,71,54,2155062,63171
82,492,423,1694,22,5,684615,42322
32,195,806,3222,97,96,2919888,80697
0,2,336,1343,27,70,810210,33627
40,241,74,297,41,15,1242045,7441
82,492,971,3885,66,81,2004843,97166
65,389,369,1478,78,84,2359752,36978
32,195,962,3848,27,55,819765,96227
63,381,12,46,75,99,2269197,1275
36,214,238,951,33,89,1001067,23833
38,226,460,1839,62,77,1871631,46062
7,43,147,588,43,34,1292202,14743
24,144,967,3870,63,45,1897335,96763
57,340,970,3882,31,96,947388,97031
8,47,153,611,80,77,2402631,15380
6,38,473,1891,3,1,91803,47303
35,210,886,3542,0,26,10578,88600
76,455,242,970,44,22,1342866,24244
1,4,899,3595,53,1,1590303,89953
55,328,362,1449,10,60,316680,36210
28,166,947,3786,68,81,2048643,94768
73,441,841,3364,94,46,2842038,84194
14,86,160,641,28,59,844377,16028
40,241,121,486,55,59,1662177,12155
93,556,817,3267,34,82,1048146,81734
42,253,223,891,60,75,1812825,22360
66,398,704,2815,23,58,709974,70423
94,566,634,2536,77,35,2338305,63477
41,245,170,682,4,10,132330,17004
85,509,928,3713,23,28,715584,92823
22,134,687,2749,51,46,1536738,68751
38,226,776,3102,83,47,2501541,77683
94,566,450,1802,16,91,508473,45016
82,492,879,3516,82,22,2484666,87982
25,152,624,2494,36,68,1087704,62436
69,411,79,318,98,45,2960835,7998
68,409,451,1806,75,57,2270571,45175
18,107,906,3626,7,3,215409,90607
45,272,579,2314,79,62,2383686,57979
51,307,173,693,16,29,495387,17316
57,340,954,3814,27,72,827316,95427
8,47,439,1754,68,8,2042424,43968
40,241,969,3874,48,6,1452018,96948
22,134,422,1687,36,47,1086741,42236
19,113,971,3885,4,39,125817,97104
44,267,806,3222,86,22,2593266,80686
89,536,134,536,76,0,2306700,13476
86,514,143,570,58,30,1765890,14358
29,171,385,1542,12,32,368796,38512
31,188,160,641,38,97,1149591,16038
12,75,646,2583,34,90,1023870,64634
98,586,330,1319,77,8,2339424,33077
9,57,0,2,94,69,2822907,94
35,210,984,3934,16,85,490755,98416
41,245,99,396,51,44,1542432,9951
26,154,571,2282,18,61,547983,57118
96,573,775,3100,71,43,2158929,77571
28,166,304,1214,33,94,998682,30433
29,171,125,499,14,64,428892,12514
84,504,985,3938,88,65,2665395,98588
65,389,960,3841,65,42,1969626,96065
7,43,943,3772,86,83,2582349,94386
51,307,3,11,82,30,2475390,382
59,356,593,2373,62,89,1877967,59362
1,4,690,2759,57,96,1710588,69057
86,514,57,229,86,65,2605995,5786
69,411,594,2374,42,3,1280709,59442
25,152,678,2710,91,16,2737548,67891
57,340,337,1346,85,50,2567250,33785
9,57,654,2617,74,17,2222751,65474
27,161,972,3888,12,60,368280,97212
98,586,741,2965,91,16,2759448,74191
87,523,821,3283,23,99,716397,82123
34,201,767,3068,75,6,2260218,76775
35,210,347,1386,79,98,2380794,34779
10,60,504,2015,15,47,453141,50415
73,441,473,1891,3,30,111990,47303
20,118,270,1081,66,72,1986216,27066
87,523,854,3414,60,48,1826244,85460
72,429,264,1058,43,49,1311747,26443
28,166,580,2321,24,87,728661,58024
49,295,828,3310,60,54,1814862,82860
54,326,204,815,49,43,1486329,20449
85,509,839,3358,42,15,1285545,83942
32,195,134,536,65,17,1959651,13465
35,210,8,32,76,17,2290551,876
93,556,999,3998,68,97,2068191,99968
82,492,534,2137,30,25,924675,53430
22,134,267,1069,51,19,1536657,26751
82,492,965,3862,54,22,1644666,96554
42,253,251,1003,12,16,372648,25112
5,29,612,2446,9,92,271776,61209
47,279,260,1038,43,32,1304196,26043
30,182,221,883,6,49,189147,22106
13,75,199,797,62,0,1863900,19962
37,223,95,379,19,86,581358,9519
25,152,783,3134,55,43,1657629,78355
8,47,148,593,93,94,2792682,14893
45,272,755,3018,32,60,973680,75532
93,556,360,1440,80,10,2427930,36080
79,475,428,1710,7,35,233805,42807
50,297,240,959,39,41,1185123,24039
81,489,499,1994,50,53,1524459,49950
95,567,353,1412,55,91,1678773,35355
28,166,290,1159,1,82,38646,29001
22,134,374,1497,55,93,1656879,37455
94,566,331,1325,43,20,1318260,33143
96,573,457,1830,30,35,928905,45730
14,86,89,358,9,76,274428,8909
79,475,864,3455,66,76,2003928,86466
31,188,331,1325,38,98,1149594,33138
66,398,955,3818,10,8,319824,95510
74,441,514,2054,50,63,1522389,51450
12,75,861,3442,33,61,993783,86133
26,154,973,3894,95,48,2857944,97395
96,573,442,1767,65,66,1978998,44265
8,47,996,3986,51,33,1532499,99651
46,279,400,1601,98,6,2953818,40098
46,279,982,3927,84,0,2533800,98284
35,210,601,2403,84,92,2530776,60184
88,526,968,3871,52,22,1586466,96852
43,261,630,2520,81,85,2443155,63081
59,356,794,3177,25,34,767802,79425
19,113,522,2088,36,28,1085784,52236
66,398,487,1947,62,55,1879965,48762
49,295,345,1378,17,90,524970,34517
98,586,611,2445,2,59,89577,61102
58,350,620,2478,10,8,317424,62010
49,295,611,2445,7,95,224985,61107
46,279,194,774,18,78,554034,19418
32,195,403,1613,35,96,1059888,40335
56,334,466,1865,36,8,1096824,46636
96,573,19,78,19,59,598977,1919
56,334,150,600,72,13,2176839,15072
25,152,983,3931,83,33,2497599,98383
43,261,505,2022,88,24,2652972,50588
65,389,492,1970,75,79,2269737,49275
76,455,654,2617,42,83,1283049,65442
32,195,71,282,21,80,639840,7121
39,236,537,2149,4,66,131898,53704
54,326,804,3215,15,72,466416,80415
52,312,253,1014,50,32,1515696,25350
63,381,220,880,44,76,1339128,22044
9,57,840,3362,97,23,2912769,84097
70,418,673,2690,15,52,471156,67315
40,241,421,1686,21,55,642165,42121
93,556,610,2438,3,38,118014,61003
22,134,274,1096,24,29,726687,27424
91,546,762,3049,83,5,2517315,76283
88,526,346,1385,26,4,806412,34626
42,253,574,2297,77,59,2322777,57477
76,455,868,3471,47,66,1432998,86847
53,319,996,3986,5,24,165972,99605
6,38,34,137,81,89,2432067,3481
39,236,418,1672,74,10,2231730,41874
12,75,379,1516,14,67,423801,37914
2,12,424,1698,28,96,840888,42428
12,75,829,3315,72,94,2163882,82972
37,223,447,1789,55,28,1661184,44755
96,573,312,1250,0,87,29061,31200
29,171,499,1994,12,43,368829,49912
84,504,9,34,91,23,2755269,991
76,455,90,358,33,9,1012827,9033
60,359,462,1848,19,65,588195,46219
94,566,471,1884,86,84,2608452,47186
96,573,264,1058,68,35,2068905,26468
71,429,658,2632,95,17,2871351,65895
57,340,126,506,77,20,2327160,12677
26,154,536,2143,19,12,577836,53619
66,398,382,1528,15,66,469998,38215
41,245,584,2335,20,87,612561,58420
84,504,817,3267,25,38,775314,81725
17,100,898,3592,98,25,2945175,89898
68,409,796,3183,37,86,1130658,79637
